date,region,product_id,revenue,cost,quantity
2025-11-12,East,P018,1173.34,140.11,7
2025-11-13,West,P018,986.55,123.39,7
2025-11-11,West,P016,99.77,88.47,1
2025-11-09,East,P001,245.56,179.73,1
2025-11-09,West,P001,200.13,69.48,2
2025-11-07,North,P007,1584.43,151.96,9
2025-11-09,North,P001,805.44,67.64,9
2025-11-13,North,P015,2193.91,184.53,8
2025-11-11,West,P012,1224.34,99.47,10
2025-11-13,West,P019,2574.98,197.1,10
2025-11-11,West,P014,471.3,116.25,3
2025-11-12,West,P005,2270.23,188.21,10
2025-11-13,South,P004,823.81,163.43,4
2025-11-11,West,P001,536.83,75.65,6
2025-11-07,West,P003,1158.4,106.51,8
2025-11-07,North,P007,794.76,136.17,4
2025-11-10,North,P005,755.17,65.09,9
2025-11-11,South,P012,1006.56,183.2,4
2025-11-11,West,P013,579.9,72.67,6
2025-11-12,East,P012,1407.54,107.99,10
2025-11-11,West,P005,193.73,153.76,1
2025-11-11,North,P020,613.82,143.58,3
2025-11-13,North,P008,1186.96,106.76,10
2025-11-11,South,P001,207.24,58.78,3
2025-11-13,South,P004,1329.65,190.45,5
2025-11-12,North,P002,1300.31,112.01,8
2025-11-09,West,P001,437.57,118.14,3
2025-11-08,North,P003,1017.31,73.82,10
2025-11-07,North,P017,572.15,150.23,3
2025-11-08,West,P015,507.33,127.21,3
2025-11-09,West,P007,1036.21,153.09,5
2025-11-10,North,P012,928.12,184.8,4
2025-11-09,South,P018,501.71,62.94,7
2025-11-08,East,P016,1755.77,196.86,6
2025-11-09,West,P010,95.61,65.89,1
2025-11-11,West,P003,226.07,55.32,3
2025-11-07,South,P006,937.47,97.29,7
2025-11-10,East,P017,262.57,69.75,3
2025-11-11,East,P008,280.62,106.47,2
2025-11-10,West,P007,131.67,107.02,1
2025-11-10,West,P005,713.33,165.78,3
2025-11-12,East,P015,1212.31,168.54,5
2025-11-09,North,P016,1171.26,125.26,7
2025-11-11,North,P001,1415.03,155.53,8
2025-11-11,South,P003,1658.62,161.76,9
2025-11-11,West,P016,201.76,138.35,1
2025-11-13,West,P013,227.43,65.15,3
2025-11-13,South,P003,766.48,66.8,10
2025-11-13,East,P020,1923.25,170.67,8
2025-11-09,East,P011,122.5,98.37,1
2025-11-09,East,P009,649.57,61.1,9
2025-11-11,South,P014,1396.54,124.03,8
2025-11-08,West,P006,1418.28,158.36,6
2025-11-07,South,P008,793.06,83.69,8
2025-11-07,North,P017,1189.72,198.55,4
2025-11-08,North,P007,625.54,66.67,7
2025-11-09,West,P016,929.1,95.04,7
2025-11-08,North,P013,1522.23,182.2,7
2025-11-07,South,P002,522.78,126.7,3
2025-11-09,East,P013,1657.8,171.08,8
2025-11-08,North,P012,2014.66,172.23,8
2025-11-08,East,P015,262.01,90.07,2
2025-11-11,North,P002,1164.82,143.35,6
2025-11-11,West,P012,1606.93,138.36,10
2025-11-08,North,P012,1091.35,120.4,8
2025-11-13,South,P012,1052.6,187.4,5
2025-11-10,South,P005,1914.19,156.91,9
2025-11-08,East,P008,994.41,92.86,8
2025-11-12,East,P006,1304.33,175.28,5
2025-11-13,West,P009,975.23,94.99,8
2025-11-07,West,P010,548.16,123.62,4
2025-11-12,East,P005,152.48,63.76,2
2025-11-08,South,P012,173.46,156.81,1
2025-11-13,South,P014,864.12,107.46,7
2025-11-12,East,P003,1452.75,167.81,6
2025-11-12,West,P008,1238.43,93.53,9
2025-11-09,South,P016,852.72,125.52,5
2025-11-12,West,P014,578.06,95.84,5
2025-11-09,East,P004,1828.64,132.89,10
2025-11-11,South,P011,1644.19,124.04,10
2025-11-09,South,P016,912.28,152.9,4
2025-11-12,South,P016,535.95,138.88,3
2025-11-10,East,P012,722.23,58.34,9
2025-11-11,North,P013,1367.46,138.14,7
2025-11-10,North,P007,1948.61,182.55,8
2025-11-07,West,P007,520.46,74.77,6
2025-11-10,West,P002,274.69,61.75,4
2025-11-13,South,P020,98.44,84.05,1
2025-11-12,East,P020,1021.52,151.61,5
2025-11-13,North,P009,1062.51,184.96,5
2025-11-12,North,P001,205.75,149.35,1
2025-11-09,North,P005,1032.87,118.61,7
2025-11-10,West,P009,1546.97,178.99,7
2025-11-12,East,P004,713.13,70.55,8
2025-11-12,North,P014,1286.32,107.32,10
2025-11-09,North,P011,655.71,165.59,3
2025-11-09,East,P016,823.35,118.17,5
2025-11-09,North,P019,1228.61,175.63,6
2025-11-10,North,P001,817.89,172.77,4
2025-11-11,North,P001,630.78,73.2,7
2025-11-13,South,P010,1366.15,147.4,8
2025-11-12,East,P010,828.81,65.04,10
2025-11-07,South,P011,1214.87,149.52,7
2025-11-09,East,P004,155.9,107.82,1
2025-11-07,North,P005,883.91,77.45,9
2025-11-10,North,P018,595.96,108.86,4
2025-11-11,East,P019,364.82,121.81,2
2025-11-08,South,P016,1540.7,124.74,9
2025-11-08,South,P010,293.58,66.21,3
2025-11-13,East,P009,671.46,82.24,7
2025-11-08,South,P019,809.82,181.78,4
2025-11-12,North,P020,776.52,178.08,3
2025-11-09,East,P014,1506.89,106.85,10
2025-11-12,East,P015,919.21,73.66,10
2025-11-07,North,P006,2146.65,184.11,9
2025-11-12,West,P020,2071.71,140.95,10
2025-11-09,West,P014,1209.37,155.2,6
2025-11-12,South,P012,319.17,51.43,5
2025-11-10,South,P010,1054.28,119.45,6
2025-11-10,East,P010,1364.89,107.71,10
2025-11-13,West,P014,542.74,120.5,4
2025-11-10,West,P017,697.3,89.64,7
2025-11-10,South,P002,1026.32,120.2,6
2025-11-08,South,P017,773.43,116.04,5
2025-11-12,West,P018,282.82,82.6,3
2025-11-08,East,P007,1413.72,114.43,10
2025-11-13,West,P006,1176.92,172.24,5
2025-11-09,West,P003,1757.08,174.54,8
2025-11-11,West,P001,2277.46,164.31,10
2025-11-08,West,P006,518.97,69.9,6
2025-11-08,West,P011,173.97,66.37,2
2025-11-07,North,P007,729.56,90.88,6
2025-11-08,West,P006,193.18,161.95,1
2025-11-08,North,P003,103.81,78.56,1
2025-11-11,North,P015,638.59,142.78,4
2025-11-09,West,P010,448.18,76.45,4
2025-11-13,North,P012,669.67,79.05,6
2025-11-07,West,P003,1087.82,86.59,9
2025-11-07,North,P011,1747.73,131.75,10
2025-11-08,West,P014,314.33,51.55,5
2025-11-11,East,P009,430.81,62.19,5
2025-11-12,West,P006,1215.2,140.92,6
2025-11-08,South,P013,579.27,74.34,7
2025-11-12,South,P012,792.87,66.82,10
2025-11-08,North,P007,1028.03,137.48,5
2025-11-11,North,P018,728.37,128.84,5
2025-11-08,North,P016,387.44,145.47,2
2025-11-10,North,P005,100.76,74.93,1
2025-11-09,North,P016,625.21,86.66,5
2025-11-11,South,P011,198.8,133.89,1
2025-11-09,East,P014,454.05,101.84,3
2025-11-11,East,P010,1836.95,150.52,9
2025-11-11,South,P012,471.05,139.82,3
2025-11-11,North,P017,1305.51,134.16,7
2025-11-13,North,P012,1288.47,98.8,10
2025-11-11,East,P003,1405.71,125.12,10
2025-11-09,South,P016,452.53,51.59,6
2025-11-13,North,P011,955.1,135.18,5
2025-11-13,North,P015,1037.8,74.33,10
2025-11-11,West,P013,1987.56,177.04,9
2025-11-07,North,P004,141.29,118.67,1
2025-11-09,East,P016,1590.67,137.0,8
2025-11-07,East,P017,437.68,64.69,6
2025-11-08,South,P002,2150.06,181.89,8
2025-11-09,West,P015,611.93,140.12,3
2025-11-07,North,P010,1573.92,157.44,8
2025-11-09,North,P019,1935.83,195.07,8
2025-11-12,South,P007,1836.52,152.58,9
2025-11-10,West,P011,151.86,104.19,1
2025-11-08,East,P018,625.32,178.88,3
2025-11-08,East,P020,1137.45,110.47,7
2025-11-09,East,P018,292.96,52.1,4
2025-11-13,South,P012,1151.28,187.15,5
2025-11-09,East,P013,282.23,54.33,4
2025-11-08,East,P003,312.11,110.43,2
2025-11-08,West,P017,943.27,81.1,10
2025-11-12,North,P011,736.87,100.91,6
2025-11-13,West,P019,1063.78,76.83,10
2025-11-11,West,P009,1806.76,157.44,9
2025-11-08,West,P003,943.97,92.72,8
2025-11-13,West,P015,644.7,62.24,7
2025-11-10,West,P018,976.82,84.8,9
2025-11-08,South,P015,1057.85,128.69,7
2025-11-12,West,P010,151.95,108.8,1
2025-11-10,South,P001,383.17,78.27,4
2025-11-10,North,P006,637.85,127.51,4
2025-11-09,South,P015,349.31,134.6,2
2025-11-09,North,P001,270.85,187.34,1
2025-11-12,North,P010,321.16,94.72,3
2025-11-11,North,P012,798.82,61.0,9
2025-11-11,East,P018,889.48,170.73,4
2025-11-10,West,P020,278.7,194.1,1
2025-11-12,East,P004,1072.01,95.8,8
2025-11-12,South,P002,484.67,171.59,2
2025-11-12,West,P018,523.71,89.54,4
2025-11-13,East,P016,1503.93,132.75,9
2025-11-12,West,P003,668.62,93.91,6
2025-11-10,East,P008,2086.75,148.09,10
2025-11-08,East,P018,887.03,183.72,4
2025-11-12,North,P015,586.41,132.89,4
2025-11-10,North,P014,1349.7,171.53,7
2025-11-13,North,P005,403.26,59.24,5
2025-11-10,West,P017,783.59,80.58,7
2025-11-08,North,P015,1304.64,115.94,10
2025-11-12,North,P003,642.18,110.04,5
2025-11-09,North,P016,954.4,75.39,9
2025-11-13,West,P015,1098.76,184.84,4
2025-11-13,West,P001,87.32,61.23,1
2025-11-10,South,P005,408.78,112.13,3
2025-11-13,South,P015,954.96,113.11,7
2025-11-12,West,P014,1702.04,135.71,9
2025-11-10,East,P017,451.96,50.87,7
2025-11-09,South,P020,1887.08,141.75,9
2025-11-08,North,P019,1286.17,93.22,10
2025-11-07,South,P003,440.01,64.96,6
2025-11-08,North,P017,954.9,181.07,4
2025-11-07,South,P009,1628.77,179.94,7
2025-11-11,North,P004,348.82,101.93,3
2025-11-07,South,P002,846.45,145.85,4
2025-11-13,North,P020,1768.63,128.59,10
2025-11-13,South,P007,227.14,199.4,1
2025-11-10,South,P004,468.56,179.06,2
2025-11-11,West,P008,240.31,70.29,3
2025-11-13,South,P011,936.51,80.37,8
2025-11-08,North,P011,135.65,100.96,1
2025-11-13,North,P013,634.08,61.62,9
2025-11-09,North,P006,848.2,91.58,8
2025-11-09,West,P008,474.1,168.57,2
2025-11-09,North,P014,1121.6,193.61,4
2025-11-13,North,P009,297.31,53.53,4
2025-11-12,North,P006,183.39,71.05,2
2025-11-09,West,P004,970.79,175.74,5
2025-11-11,West,P003,1598.48,158.14,7
2025-11-08,South,P001,607.77,54.81,10
2025-11-08,West,P013,974.84,89.07,8
2025-11-12,West,P012,328.74,147.48,2
2025-11-12,East,P015,1036.11,100.25,9
2025-11-11,West,P011,1554.27,176.08,7
2025-11-12,West,P008,610.11,64.19,7
2025-11-11,West,P005,717.83,54.62,10
2025-11-09,East,P017,1076.29,93.69,8
2025-11-09,South,P011,2187.47,189.26,10
2025-11-13,North,P007,780.7,112.36,6
2025-11-12,South,P011,372.67,56.46,6
2025-11-07,North,P007,1429.98,121.5,10
2025-11-07,West,P007,1187.46,164.88,5
2025-11-13,South,P020,1010.71,71.76,10
2025-11-12,North,P001,534.92,128.66,3
2025-11-10,West,P018,622.77,111.47,4
2025-11-11,North,P017,550.7,146.99,3
2025-11-08,South,P014,502.62,185.11,2
2025-11-10,West,P005,462.08,79.17,4
2025-11-07,West,P001,2611.44,192.25,10
2025-11-13,North,P001,1596.96,144.35,10
2025-11-12,East,P008,742.14,136.27,4
2025-11-10,West,P020,788.85,106.75,6
2025-11-11,South,P005,267.21,109.91,2
2025-11-07,West,P001,484.02,131.8,3
2025-11-07,South,P010,1277.9,142.93,6
2025-11-12,East,P019,940.43,199.6,4
2025-11-10,East,P013,2059.68,177.27,8
2025-11-08,North,P003,547.74,78.98,5
2025-11-13,East,P001,939.41,138.27,6
2025-11-12,East,P017,194.96,50.5,3
2025-11-08,West,P014,1184.32,117.56,7
2025-11-08,South,P010,496.44,128.76,3
2025-11-09,East,P017,921.49,97.66,7
2025-11-10,West,P014,65.61,59.37,1
2025-11-11,West,P016,2024.47,187.01,9
2025-11-07,South,P013,381.49,81.88,4
2025-11-13,East,P010,230.74,162.69,1
2025-11-08,South,P010,838.73,89.76,7
2025-11-08,South,P005,888.43,166.73,4
2025-11-10,North,P004,1309.62,153.86,7
2025-11-07,North,P002,551.97,121.48,4
2025-11-07,East,P010,1406.82,117.39,9
2025-11-08,West,P019,178.13,146.04,1
2025-11-09,North,P013,1074.57,91.93,8
2025-11-12,North,P018,272.81,105.1,2
2025-11-09,West,P015,493.53,53.78,7
2025-11-08,East,P011,1046.43,132.73,6
2025-11-13,South,P003,267.23,106.39,2
2025-11-11,East,P003,734.31,92.17,6
2025-11-12,West,P005,519.33,58.71,8
2025-11-13,West,P020,1263.4,179.55,5
2025-11-11,West,P003,670.59,105.92,5
2025-11-07,South,P017,1712.01,128.97,10
2025-11-09,South,P015,498.12,80.9,5
2025-11-13,North,P016,675.67,85.14,7
2025-11-09,North,P006,1511.72,151.6,8
2025-11-12,South,P014,1949.19,193.75,8
2025-11-13,North,P008,764.88,107.25,6
2025-11-10,East,P016,395.6,153.55,2
2025-11-11,South,P005,782.8,109.92,5
2025-11-13,North,P009,684.75,63.67,8
2025-11-08,South,P017,760.25,65.1,10
2025-11-09,West,P008,1551.77,151.24,7
2025-11-08,West,P020,502.0,102.06,4
2025-11-13,East,P016,109.12,84.27,1
2025-11-07,South,P008,492.74,111.1,3
2025-11-11,West,P012,244.64,109.28,2
2025-11-10,West,P001,556.57,120.73,4
2025-11-09,West,P007,254.72,55.7,4
2025-11-11,South,P007,1907.64,171.85,9
2025-11-13,South,P015,145.64,129.24,1
2025-11-11,West,P016,729.17,56.6,10
2025-11-13,East,P008,1550.18,169.61,7
2025-11-12,South,P019,1776.24,181.69,7
2025-11-11,South,P005,1193.23,135.62,6
2025-11-13,North,P007,1094.36,129.1,6
2025-11-07,East,P015,871.85,71.14,9
2025-11-09,West,P001,1713.28,161.64,9
2025-11-13,North,P017,565.67,77.47,6
2025-11-13,West,P001,160.49,141.75,1
2025-11-07,East,P004,1026.44,69.65,10
2025-11-10,East,P002,464.01,185.71,2
2025-11-10,East,P004,1260.7,193.03,5
2025-11-10,South,P018,63.61,55.95,1
2025-11-10,North,P002,561.99,98.18,4
2025-11-11,South,P008,873.8,107.08,7
