date,region,product_id,revenue,cost,quantity
2025-11-12,East,P001,512.4,58.19,6
2025-11-12,West,P019,1080.95,133.72,7
2025-11-07,South,P002,220.69,76.92,2
2025-11-12,West,P008,637.09,165.57,3
2025-11-08,North,P004,2202.67,160.32,10
2025-11-12,South,P002,931.13,67.86,10
2025-11-07,East,P009,191.01,65.8,2
2025-11-09,West,P018,98.56,71.89,1
2025-11-09,South,P003,320.99,122.59,2
2025-11-07,North,P018,791.52,154.99,4
2025-11-11,West,P014,129.46,98.83,1
2025-11-12,North,P003,477.1,97.15,4
2025-11-09,South,P001,347.84,102.6,3
2025-11-08,East,P011,210.27,164.59,1
2025-11-09,South,P019,784.0,72.83,9
2025-11-11,West,P005,1686.5,166.44,8
2025-11-07,East,P007,734.51,173.24,3
2025-11-11,West,P020,1038.5,113.62,8
2025-11-07,South,P018,1039.42,150.73,6
2025-11-08,South,P004,1091.76,108.96,8
2025-11-06,East,P015,390.66,66.83,5
2025-11-06,North,P014,693.52,117.18,4
2025-11-08,West,P018,499.59,88.87,4
2025-11-12,North,P007,123.17,100.14,1
2025-11-07,East,P003,1395.12,137.14,8
2025-11-07,East,P006,1120.14,165.35,6
2025-11-07,North,P007,911.42,80.33,10
2025-11-11,East,P014,140.2,54.38,2
2025-11-08,South,P017,1233.22,196.47,5
2025-11-11,North,P007,202.32,174.89,1
2025-11-09,North,P019,535.82,84.88,5
2025-11-09,South,P017,1575.58,151.17,7
2025-11-06,North,P007,1450.62,98.41,10
2025-11-07,North,P001,1243.03,190.91,5
2025-11-12,South,P012,444.71,149.64,2
2025-11-08,East,P012,1062.47,154.85,6
2025-11-12,North,P003,1674.46,144.29,9
2025-11-08,South,P013,539.21,94.79,4
2025-11-12,North,P012,535.73,92.3,4
2025-11-06,South,P001,1766.36,161.27,9
2025-11-10,South,P004,571.93,114.93,4
2025-11-10,South,P002,618.37,64.49,7
2025-11-06,North,P001,1095.94,184.92,4
2025-11-08,North,P019,417.39,125.5,3
2025-11-11,South,P019,1564.62,124.97,9
2025-11-08,North,P018,579.2,125.72,4
2025-11-09,North,P014,1417.6,171.59,7
2025-11-09,East,P002,841.16,145.67,5
2025-11-10,South,P017,906.16,160.99,5
2025-11-09,West,P020,1091.72,124.12,6
2025-11-09,West,P015,100.24,89.7,1
2025-11-09,West,P018,596.09,117.13,4
2025-11-08,South,P015,1351.69,98.64,10
2025-11-06,North,P019,2004.96,199.88,8
2025-11-07,East,P002,728.02,120.96,5
2025-11-08,North,P016,1641.21,171.05,8
2025-11-12,West,P014,1685.25,152.08,9
2025-11-10,North,P018,1586.5,185.96,6
2025-11-07,West,P007,520.4,65.92,7
2025-11-06,West,P011,1226.87,83.22,10
2025-11-07,North,P013,684.67,140.19,4
2025-11-07,South,P015,1568.63,151.88,9
2025-11-06,East,P015,167.61,122.43,1
2025-11-10,West,P014,1188.31,148.37,7
2025-11-07,West,P011,373.65,169.59,2
2025-11-08,East,P019,721.82,59.21,10
2025-11-07,East,P001,1339.14,112.1,10
2025-11-08,South,P016,1879.48,194.09,8
2025-11-10,West,P007,496.16,58.98,7
2025-11-12,East,P015,398.48,58.79,5
2025-11-12,East,P017,784.39,120.78,5
2025-11-10,North,P014,739.1,84.01,7
2025-11-06,North,P012,668.01,79.25,7
2025-11-11,East,P013,721.38,173.15,3
2025-11-12,East,P015,2141.76,183.29,8
2025-11-12,East,P004,445.25,62.62,6
2025-11-07,East,P007,150.23,62.13,2
2025-11-06,West,P015,1770.14,156.08,10
2025-11-11,North,P012,198.3,164.99,1
2025-11-12,North,P008,452.73,62.85,5
2025-11-11,West,P006,209.64,153.06,1
2025-11-11,East,P011,718.0,70.44,8
2025-11-10,West,P006,1344.11,101.32,10
2025-11-06,East,P006,137.74,104.61,1
2025-11-07,West,P020,1243.02,116.45,9
2025-11-06,North,P003,1064.29,170.74,5
2025-11-11,South,P005,459.23,55.09,6
2025-11-06,North,P011,228.05,58.22,3
2025-11-07,South,P013,1091.42,168.49,5
2025-11-08,North,P017,2024.15,164.96,9
2025-11-12,West,P005,117.53,81.59,1
2025-11-07,North,P006,1563.41,122.58,10
2025-11-09,South,P011,1802.42,165.82,8
2025-11-12,West,P015,1072.74,132.75,7
2025-11-12,South,P004,488.96,178.2,2
2025-11-09,East,P010,2754.98,192.28,10
2025-11-07,South,P004,321.33,92.56,3
2025-11-12,East,P009,258.22,194.55,1
2025-11-11,South,P013,697.23,98.83,5
2025-11-12,West,P015,159.45,128.89,1
2025-11-09,East,P003,742.68,66.06,9
2025-11-06,North,P006,1523.4,171.92,6
2025-11-10,North,P019,113.22,90.24,1
2025-11-10,South,P011,396.21,155.08,2
2025-11-08,East,P020,2133.54,187.33,8
2025-11-10,East,P003,956.57,86.93,9
2025-11-07,East,P016,303.42,107.3,2
2025-11-12,North,P008,1618.78,141.49,9
2025-11-11,North,P015,889.04,191.48,4
2025-11-09,South,P014,278.7,65.74,3
2025-11-12,West,P008,385.78,95.32,3
2025-11-06,North,P015,196.71,71.37,2
2025-11-08,North,P006,1807.57,135.33,9
2025-11-12,West,P015,1258.33,197.88,5
2025-11-09,North,P001,269.2,61.04,3
2025-11-08,North,P001,1428.23,137.5,7
2025-11-08,North,P018,1758.67,165.33,9
2025-11-10,West,P004,591.27,125.09,4
2025-11-10,West,P017,618.76,85.65,5
2025-11-10,South,P015,1301.67,109.31,8
2025-11-10,South,P015,1866.52,181.87,7
2025-11-11,East,P014,155.11,108.99,1
2025-11-07,West,P009,776.23,99.65,6
2025-11-07,North,P011,1644.56,165.78,7
2025-11-08,West,P005,2592.68,195.04,9
2025-11-07,West,P003,2062.04,168.87,9
2025-11-10,North,P011,242.76,70.03,3
2025-11-10,West,P002,633.09,170.32,3
2025-11-07,South,P016,830.63,151.54,4
2025-11-08,South,P002,217.35,193.28,1
2025-11-10,West,P010,1754.45,168.09,9
2025-11-08,South,P012,203.95,139.79,1
2025-11-08,East,P007,965.08,138.01,6
2025-11-08,East,P003,1755.52,194.57,8
2025-11-11,South,P003,1541.16,150.03,9
2025-11-09,South,P016,105.74,93.98,1
2025-11-10,North,P018,1931.95,175.57,8
2025-11-06,North,P008,1839.89,153.03,9
2025-11-08,East,P019,1066.74,157.34,5
2025-11-08,East,P006,1864.16,139.68,9
2025-11-12,South,P008,166.02,112.93,1
2025-11-09,South,P014,1235.95,104.67,9
2025-11-06,South,P020,1190.4,127.21,8
2025-11-09,West,P013,495.87,110.86,3
2025-11-12,South,P001,950.8,79.92,8
2025-11-10,North,P018,805.17,54.31,10
2025-11-10,South,P006,328.13,74.18,4
2025-11-07,West,P001,928.11,146.77,5
2025-11-12,East,P002,473.76,129.41,3
2025-11-08,East,P015,524.6,55.55,8
2025-11-08,East,P015,853.96,98.79,7
2025-11-09,South,P001,689.99,82.08,7
2025-11-10,North,P016,487.38,118.28,3
2025-11-06,West,P016,2092.34,199.78,8
2025-11-07,West,P007,392.09,91.63,3
2025-11-10,West,P009,1041.12,159.47,5
2025-11-08,South,P019,331.72,124.32,2
2025-11-07,West,P003,154.71,58.41,2
2025-11-08,South,P009,1334.64,99.53,10
2025-11-11,North,P012,991.12,114.26,6
2025-11-10,South,P006,334.5,132.53,2
2025-11-09,West,P006,1172.63,116.71,9
2025-11-12,North,P001,2144.36,144.19,10
2025-11-12,South,P015,1497.04,129.46,8
2025-11-11,East,P012,395.43,177.65,2
2025-11-08,West,P015,1065.69,84.72,9
2025-11-12,South,P012,299.46,105.71,2
2025-11-11,West,P004,665.32,130.82,4
2025-11-06,South,P004,217.79,60.25,3
2025-11-06,East,P020,856.96,117.92,6
2025-11-10,East,P020,1252.67,105.47,10
2025-11-11,West,P003,1133.7,114.93,7
2025-11-09,North,P015,468.15,176.71,2
2025-11-11,North,P006,911.5,134.93,6
2025-11-12,South,P013,1250.7,165.33,6
2025-11-06,West,P013,239.05,53.33,3
2025-11-10,South,P020,391.37,65.36,4
2025-11-06,South,P001,93.24,83.81,1
2025-11-12,East,P015,1869.16,195.32,8
2025-11-09,East,P020,1287.92,192.12,6
2025-11-12,South,P016,891.82,87.85,9
2025-11-08,North,P003,1047.88,134.83,6
2025-11-12,South,P010,2025.11,170.84,8
2025-11-12,South,P018,652.21,78.26,7
2025-11-11,South,P001,626.82,144.67,3
2025-11-08,North,P011,367.89,144.03,2
2025-11-06,East,P005,578.46,100.68,4
2025-11-12,East,P017,1065.28,95.38,8
2025-11-11,North,P018,1115.21,152.25,6
2025-11-06,East,P002,213.84,178.22,1
2025-11-08,East,P018,397.31,58.85,6
2025-11-08,North,P006,888.92,99.09,6
2025-11-09,West,P014,1746.48,191.74,8
2025-11-07,North,P004,592.46,161.44,3
2025-11-07,North,P001,1102.0,161.85,6
2025-11-06,South,P018,740.69,132.04,4
2025-11-11,East,P006,528.95,56.64,7
2025-11-11,West,P010,1719.78,125.8,10
2025-11-08,East,P018,534.94,143.68,3
2025-11-10,North,P017,661.62,66.37,9
2025-11-06,East,P018,2619.46,199.5,10
2025-11-08,North,P011,524.16,140.76,3
2025-11-08,West,P020,415.36,140.66,2
2025-11-12,East,P009,1855.54,142.11,10
2025-11-06,East,P011,379.12,60.64,5
2025-11-12,West,P015,1041.29,145.85,5
2025-11-10,South,P010,655.22,51.32,10
2025-11-09,East,P013,659.12,56.69,8
2025-11-06,East,P005,471.63,132.57,3
2025-11-08,West,P017,1282.39,135.54,7
2025-11-11,East,P006,133.13,105.11,1
2025-11-11,North,P006,1418.23,144.97,8
2025-11-11,West,P009,339.27,96.98,3
2025-11-12,West,P014,1607.94,120.91,9
2025-11-07,West,P012,89.67,80.74,1
2025-11-06,East,P018,300.4,121.61,2
2025-11-09,South,P016,551.34,74.58,5
2025-11-09,East,P007,101.83,83.11,1
2025-11-09,South,P006,380.28,51.92,6
2025-11-11,East,P012,1190.82,131.9,8
2025-11-10,North,P010,813.24,86.75,8
2025-11-08,South,P011,825.14,78.28,8
2025-11-10,East,P017,685.77,114.86,5
2025-11-11,East,P003,1000.76,140.6,5
2025-11-06,West,P012,688.72,104.64,5
2025-11-08,West,P005,1238.87,134.29,8
2025-11-09,North,P016,930.98,127.42,5
2025-11-11,North,P005,704.12,112.57,5
2025-11-08,West,P005,1257.75,143.08,7
2025-11-08,West,P012,986.62,76.94,9
2025-11-07,West,P017,1082.58,175.86,5
2025-11-08,East,P003,249.24,68.92,3
2025-11-09,West,P019,823.24,101.35,7
2025-11-07,West,P017,672.72,61.0,10
2025-11-06,East,P013,1063.58,128.48,7
2025-11-11,East,P006,513.56,141.06,3
2025-11-10,East,P006,275.85,118.56,2
2025-11-07,North,P012,1229.04,186.68,5
2025-11-10,West,P014,838.01,117.54,6
2025-11-06,West,P009,856.93,87.14,7
2025-11-11,West,P009,556.97,168.69,3
2025-11-06,North,P001,1406.33,129.75,8
2025-11-09,West,P013,893.13,125.55,6
2025-11-11,West,P006,1809.79,160.86,8
2025-11-09,East,P009,74.02,57.08,1
2025-11-07,South,P006,1981.56,155.7,10
2025-11-10,West,P003,1021.39,198.15,4
2025-11-06,North,P012,522.5,148.26,3
2025-11-08,West,P002,562.76,121.97,4
2025-11-09,West,P018,1915.17,138.77,10
2025-11-07,East,P020,1606.71,169.01,8
2025-11-08,East,P008,1556.26,128.91,9
2025-11-12,South,P001,925.29,158.95,5
2025-11-06,South,P006,395.51,67.44,4
2025-11-07,North,P003,1562.1,145.46,9
2025-11-08,East,P018,1026.91,159.36,5
2025-11-09,South,P014,674.7,192.07,3
2025-11-07,North,P004,1200.69,104.86,10
2025-11-11,North,P009,1629.41,183.95,8
2025-11-06,South,P013,807.53,174.3,4
2025-11-10,East,P012,1478.54,108.97,10
2025-11-11,South,P019,95.41,65.41,1
2025-11-10,East,P006,403.37,58.18,5
2025-11-10,West,P007,307.63,114.65,2
2025-11-07,West,P012,497.31,89.15,4
2025-11-11,North,P010,2897.78,196.42,10
2025-11-08,East,P017,866.65,172.59,4
2025-11-09,South,P010,363.77,141.84,2
2025-11-07,South,P015,1583.66,133.76,9
2025-11-07,West,P016,1597.34,165.21,7
2025-11-08,West,P006,133.64,108.37,1
2025-11-10,West,P002,281.78,76.43,3
2025-11-11,East,P006,449.52,178.26,2
2025-11-11,East,P003,767.02,69.0,9
2025-11-07,North,P009,207.9,147.05,1
2025-11-12,South,P014,2736.02,182.9,10
2025-11-08,North,P010,2106.12,181.2,10
2025-11-08,South,P012,1965.56,175.39,9
2025-11-10,East,P015,2292.26,199.21,8
2025-11-08,South,P013,200.22,136.97,1
2025-11-11,East,P005,1045.43,157.8,6
2025-11-08,South,P014,372.73,71.79,4
2025-11-07,West,P008,786.52,183.71,3
2025-11-09,South,P009,870.69,173.53,4
2025-11-07,West,P003,1036.6,98.5,9
2025-11-10,East,P006,472.02,92.94,4
2025-11-10,North,P007,291.42,57.47,4
2025-11-07,East,P005,1169.68,86.28,10
2025-11-10,West,P004,237.5,180.72,1
2025-11-09,East,P005,1816.57,192.33,8
2025-11-09,North,P005,882.63,89.4,7
2025-11-07,East,P009,363.76,125.66,2
2025-11-08,South,P003,2058.68,177.76,10
2025-11-11,South,P004,1098.74,160.74,6
2025-11-11,North,P017,859.92,194.51,3
2025-11-07,East,P001,1039.9,99.61,7
2025-11-12,North,P016,493.29,127.57,3
2025-11-08,North,P018,546.6,125.33,3
2025-11-12,West,P001,441.93,70.68,5
2025-11-09,North,P001,1146.6,195.56,4
2025-11-08,South,P002,1630.29,141.91,8
2025-11-08,West,P003,799.38,69.18,8
2025-11-10,North,P016,1162.02,146.78,6
2025-11-06,West,P012,1290.31,194.58,6
2025-11-12,West,P011,417.14,57.02,6
2025-11-09,South,P015,101.14,84.61,1
2025-11-10,East,P011,818.22,64.33,10
2025-11-08,South,P018,1699.64,168.28,7
2025-11-07,North,P016,362.49,109.71,3
2025-11-09,South,P018,1792.75,193.09,7
2025-11-12,South,P020,84.69,76.63,1
2025-11-06,West,P001,473.03,182.15,2
2025-11-07,South,P002,1119.5,107.35,9
2025-11-11,East,P004,208.1,161.48,1
2025-11-08,South,P011,327.85,116.46,2
2025-11-09,East,P004,538.67,183.68,2
2025-11-11,East,P019,1905.18,178.51,9
2025-11-07,East,P018,113.83,101.81,1
2025-11-07,East,P016,675.68,63.49,8
2025-11-06,South,P016,443.16,73.8,5
2025-11-10,South,P016,319.21,58.53,4
2025-11-06,West,P019,329.21,110.24,2
2025-11-09,North,P014,472.02,64.01,5
2025-11-08,East,P006,1463.89,185.86,6
2025-11-08,West,P003,1235.49,88.7,10
2025-11-12,West,P010,148.09,111.49,1
2025-11-11,North,P007,185.78,143.34,1
2025-11-07,North,P003,317.7,81.58,3
2025-11-09,North,P016,564.84,73.93,6
2025-11-11,South,P008,1002.74,89.04,8
2025-11-10,South,P019,1104.91,98.2,8
2025-11-11,West,P014,2034.28,193.14,8
2025-11-06,East,P011,594.43,199.63,2
2025-11-12,West,P018,1996.59,155.73,9
2025-11-09,East,P019,1423.16,127.88,8
2025-11-09,South,P005,587.64,102.49,5
2025-11-09,South,P020,729.29,97.89,6
2025-11-12,North,P007,880.11,70.57,9
2025-11-08,North,P016,934.14,120.79,6
2025-11-06,West,P004,479.3,139.47,3
2025-11-10,North,P019,1540.06,176.37,7
2025-11-08,West,P012,1030.26,169.32,5
2025-11-10,West,P015,90.54,64.57,1
2025-11-10,South,P016,446.33,192.97,2
2025-11-12,North,P014,614.06,143.3,3
2025-11-07,West,P020,328.11,149.12,2
2025-11-11,West,P017,1230.05,191.95,5
2025-11-06,East,P002,245.19,181.8,1
2025-11-06,North,P016,1161.37,114.14,7
2025-11-09,East,P020,1461.6,162.97,6
2025-11-12,West,P013,108.06,97.74,1
2025-11-07,West,P002,576.4,76.9,5
2025-11-08,West,P006,231.59,171.57,1
2025-11-08,South,P004,966.91,139.69,6
2025-11-07,North,P013,527.65,66.08,6
2025-11-07,North,P015,436.09,51.59,6
2025-11-11,North,P007,372.69,80.57,4
2025-11-11,West,P013,1418.19,175.59,6
2025-11-06,East,P014,327.68,122.53,2
2025-11-11,North,P002,1672.92,139.69,8
2025-11-09,West,P003,540.7,134.04,3
2025-11-11,East,P020,984.18,140.7,6
2025-11-12,South,P015,400.08,67.01,4
2025-11-09,South,P018,382.52,84.1,4
2025-11-08,East,P012,726.27,64.65,10
2025-11-08,North,P014,1191.74,119.17,8
2025-11-09,North,P017,1069.85,112.91,7
2025-11-10,South,P016,1579.53,171.39,7
2025-11-10,North,P008,1594.68,198.32,7
2025-11-11,North,P002,1248.26,169.89,5
2025-11-10,West,P001,1143.64,129.52,6
2025-11-11,South,P012,547.51,101.37,4
2025-11-06,West,P002,1371.37,145.25,8
2025-11-06,North,P016,1606.03,182.65,6
2025-11-06,South,P007,2624.97,197.46,9
2025-11-09,West,P015,71.45,59.0,1
2025-11-06,East,P010,931.31,79.04,9
2025-11-11,East,P020,1466.1,184.52,7
2025-11-08,West,P020,1956.21,171.56,8
2025-11-10,South,P002,448.43,110.59,3
2025-11-08,West,P005,659.21,112.76,4
2025-11-12,East,P007,790.17,140.21,5
2025-11-12,North,P012,553.17,124.62,3
2025-11-09,East,P004,831.39,161.4,4
2025-11-10,North,P007,1059.08,96.73,9
2025-11-08,South,P014,183.9,62.67,2
2025-11-09,North,P015,252.84,99.78,2
2025-11-06,North,P003,804.92,81.86,7
2025-11-09,West,P002,670.97,95.64,6
2025-11-07,South,P005,1599.35,168.91,8
2025-11-07,South,P010,362.96,142.76,2
2025-11-12,West,P010,790.45,79.14,9
2025-11-09,East,P002,828.51,112.87,6
2025-11-09,South,P009,2225.44,154.41,10
2025-11-11,East,P006,845.78,68.33,9
2025-11-12,South,P003,498.36,177.97,2
2025-11-07,East,P017,490.66,140.86,3
2025-11-06,North,P017,539.6,141.55,3
2025-11-07,South,P017,86.1,62.9,1
2025-11-12,North,P008,946.89,94.86,9
2025-11-10,North,P019,176.78,122.11,1
2025-11-06,East,P010,990.64,75.26,9
2025-11-12,West,P020,1526.52,150.81,9
2025-11-12,East,P009,2009.92,192.28,8
2025-11-06,West,P003,425.74,65.48,5
2025-11-07,South,P019,755.55,119.84,5
2025-11-07,South,P018,531.66,84.16,5
2025-11-11,North,P018,1687.25,148.75,9
2025-11-10,West,P013,719.39,82.36,6
2025-11-11,South,P014,735.29,85.57,7
