date,region,product_id,revenue,cost,quantity
2025-11-12,West,P006,2076.07,181.69,9
2025-11-13,South,P002,447.74,112.07,3
2025-11-09,South,P020,545.69,95.64,4
2025-11-08,East,P014,324.13,128.93,2
2025-11-11,East,P017,1752.97,130.39,10
2025-11-12,East,P013,289.57,50.64,4
2025-11-12,West,P016,945.4,92.31,7
2025-11-11,West,P019,277.58,196.98,1
2025-11-10,South,P013,738.21,71.37,7
2025-11-12,West,P012,340.4,141.72,2
2025-11-09,West,P009,317.41,127.75,2
2025-11-13,West,P019,728.37,179.23,3
2025-11-07,West,P001,379.48,113.04,3
2025-11-08,North,P016,715.15,91.4,6
2025-11-12,East,P012,1638.12,188.25,7
2025-11-07,North,P018,1377.6,169.91,6
2025-11-08,East,P020,431.85,154.17,2
2025-11-10,West,P006,2301.42,199.66,10
2025-11-09,South,P014,1785.41,173.82,7
2025-11-12,West,P017,1595.84,189.74,6
2025-11-12,West,P010,679.79,92.36,6
2025-11-11,North,P019,2259.28,155.28,10
2025-11-10,West,P013,1664.14,146.33,10
2025-11-13,West,P004,394.11,65.82,5
2025-11-11,North,P018,1012.21,96.61,7
2025-11-09,West,P008,239.94,170.25,1
2025-11-13,South,P004,260.71,66.59,3
2025-11-13,North,P007,515.74,148.54,3
2025-11-12,South,P001,1529.37,172.94,6
2025-11-13,West,P019,512.18,189.64,2
2025-11-12,South,P018,198.28,176.35,1
2025-11-12,East,P005,1230.32,98.06,9
2025-11-07,South,P008,92.35,69.15,1
2025-11-07,West,P011,986.3,188.1,4
2025-11-10,North,P007,431.12,193.56,2
2025-11-13,West,P016,916.01,166.36,4
2025-11-09,North,P011,815.14,192.05,3
2025-11-08,West,P014,671.51,108.54,5
2025-11-12,East,P004,730.96,73.43,7
2025-11-09,North,P008,610.83,83.82,6
2025-11-09,South,P009,1202.96,134.36,6
2025-11-08,East,P004,1281.09,132.44,8
2025-11-07,North,P010,1514.79,183.26,7
2025-11-12,West,P001,1897.07,136.29,10
2025-11-09,North,P017,1399.08,96.44,10
2025-11-10,South,P007,2210.96,179.57,9
2025-11-11,East,P019,935.3,146.36,5
2025-11-08,West,P014,1915.69,155.46,9
2025-11-11,East,P003,1929.35,151.99,10
2025-11-10,East,P015,630.47,54.73,8
2025-11-13,East,P007,837.86,177.34,4
2025-11-13,East,P010,1262.33,162.1,6
2025-11-09,West,P019,272.54,91.51,2
2025-11-11,West,P008,1227.32,121.45,7
2025-11-08,South,P010,1426.85,119.38,9
2025-11-13,East,P008,556.12,186.64,2
2025-11-09,South,P012,2654.75,195.74,10
2025-11-11,West,P014,1290.79,95.92,10
2025-11-08,East,P008,791.35,142.08,5
2025-11-12,West,P003,729.7,72.64,8
2025-11-07,North,P001,888.09,156.57,4
2025-11-11,East,P009,1433.4,192.91,5
2025-11-11,North,P009,618.53,150.85,3
2025-11-11,South,P001,718.8,68.67,7
2025-11-08,East,P012,2305.51,168.64,10
2025-11-12,East,P010,1505.11,182.94,6
2025-11-08,North,P010,107.89,96.16,1
2025-11-09,North,P002,744.84,76.68,7
2025-11-12,East,P018,546.75,143.97,3
2025-11-08,East,P018,175.36,143.92,1
2025-11-10,East,P012,722.5,111.7,5
2025-11-09,North,P005,295.89,124.69,2
2025-11-13,East,P015,844.65,126.82,6
2025-11-09,East,P003,1314.64,154.14,6
2025-11-13,East,P015,391.82,172.98,2
2025-11-08,North,P005,1515.96,134.32,10
2025-11-09,South,P004,1697.62,172.19,8
2025-11-12,North,P019,2177.37,178.7,9
2025-11-08,East,P007,248.62,188.18,1
2025-11-10,West,P005,2140.58,161.38,9
2025-11-13,North,P013,1898.03,158.92,8
2025-11-07,East,P013,689.47,99.6,6
2025-11-11,West,P009,700.11,106.69,5
2025-11-10,East,P008,1129.68,154.19,5
2025-11-10,North,P001,743.1,56.07,10
2025-11-07,West,P003,1157.1,132.99,6
2025-11-10,East,P010,111.78,99.29,1
2025-11-10,North,P005,1171.98,118.49,8
2025-11-09,North,P019,248.98,185.9,1
2025-11-11,South,P013,1766.97,149.04,9
2025-11-11,West,P018,1289.23,92.16,10
2025-11-09,West,P001,930.85,92.84,9
2025-11-12,South,P007,2416.32,168.66,10
2025-11-09,South,P001,1741.72,173.96,7
2025-11-11,South,P014,864.41,150.12,4
2025-11-11,West,P019,612.9,118.08,4
2025-11-13,North,P020,1796.73,183.24,8
2025-11-07,North,P014,214.23,79.71,2
2025-11-10,North,P009,910.84,98.17,7
2025-11-13,North,P004,861.54,125.58,6
2025-11-13,South,P002,1251.62,175.12,5
2025-11-13,North,P001,639.4,87.73,5
2025-11-09,East,P006,1415.07,176.65,7
2025-11-07,West,P020,641.66,130.21,4
2025-11-11,South,P019,1585.03,141.64,10
2025-11-07,South,P008,439.66,157.47,2
2025-11-11,East,P017,2053.44,182.41,8
2025-11-12,North,P015,585.39,59.07,8
2025-11-13,West,P001,1595.54,154.55,8
2025-11-12,South,P019,1400.5,104.3,10
2025-11-08,North,P019,673.99,113.1,4
2025-11-11,South,P002,424.87,73.97,5
2025-11-13,South,P001,1484.11,180.48,6
2025-11-11,North,P005,416.28,116.13,3
2025-11-08,West,P017,1028.74,186.95,4
2025-11-10,North,P007,822.44,63.31,10
2025-11-13,South,P013,836.29,187.9,4
2025-11-08,West,P002,567.93,76.71,6
2025-11-09,East,P001,109.26,93.34,1
2025-11-12,North,P006,442.21,166.26,2
2025-11-09,North,P004,103.19,76.85,1
2025-11-11,West,P020,679.13,100.09,6
2025-11-11,West,P018,1533.04,165.42,7
2025-11-13,East,P008,1100.67,189.28,4
2025-11-10,South,P018,765.27,126.17,5
2025-11-13,North,P011,132.92,103.83,1
2025-11-07,East,P011,1154.82,174.48,5
2025-11-11,East,P013,1224.72,98.16,9
2025-11-09,West,P007,1725.56,135.43,9
2025-11-08,South,P010,1401.18,142.06,8
2025-11-08,West,P020,545.77,77.37,5
2025-11-09,North,P004,596.15,136.4,3
2025-11-10,North,P019,1034.45,88.28,8
2025-11-11,North,P019,1976.37,155.73,9
2025-11-10,West,P016,225.53,86.23,2
2025-11-10,East,P008,1024.07,165.57,5
2025-11-12,South,P005,872.82,197.65,3
2025-11-09,East,P006,461.98,62.53,5
2025-11-13,South,P014,1918.83,173.59,8
2025-11-08,South,P004,231.3,177.76,1
2025-11-13,West,P003,419.49,102.15,3
2025-11-11,North,P017,272.26,52.26,4
2025-11-10,North,P001,1410.51,129.16,8
2025-11-10,South,P006,221.94,188.45,1
2025-11-13,South,P003,2164.8,187.59,9
2025-11-09,West,P016,383.59,62.21,5
2025-11-07,East,P005,1112.77,130.44,7
2025-11-09,South,P005,199.08,82.96,2
2025-11-09,South,P011,397.39,165.43,2
2025-11-12,North,P012,853.85,71.4,8
2025-11-09,West,P018,1088.76,154.37,5
2025-11-07,West,P020,548.48,154.44,3
2025-11-13,West,P008,815.49,178.44,4
2025-11-10,East,P008,1979.34,161.72,10
2025-11-10,West,P009,871.52,120.78,5
2025-11-11,West,P010,1211.39,117.79,9
2025-11-09,West,P017,1545.66,145.71,8
2025-11-11,East,P015,161.96,136.33,1
2025-11-10,West,P017,632.18,70.4,6
2025-11-09,South,P012,1189.65,140.98,6
2025-11-13,North,P004,630.29,61.8,8
2025-11-11,South,P018,2652.26,198.27,10
2025-11-07,West,P012,212.21,145.01,1
2025-11-09,North,P012,548.34,151.03,3
2025-11-09,West,P001,2254.54,168.3,9
2025-11-07,East,P014,1681.94,169.61,9
2025-11-11,East,P017,582.98,50.32,8
2025-11-07,North,P003,924.15,140.02,5
2025-11-11,South,P018,2122.89,183.95,10
2025-11-07,East,P003,805.07,79.9,7
2025-11-07,North,P017,2456.38,180.8,10
2025-11-10,East,P018,160.6,134.36,1
2025-11-11,North,P003,1488.78,158.56,8
2025-11-10,East,P009,537.11,53.68,9
2025-11-10,East,P002,1385.79,149.95,7
2025-11-07,East,P002,1461.07,117.11,9
2025-11-10,South,P014,822.16,175.0,4
2025-11-13,West,P012,72.09,52.84,1
2025-11-13,South,P017,1027.83,160.27,5
2025-11-10,North,P011,604.29,104.41,4
2025-11-10,South,P010,1320.03,130.82,9
2025-11-07,West,P020,1208.71,97.58,10
2025-11-09,East,P009,1745.15,137.54,9
2025-11-08,North,P019,1671.1,144.57,10
2025-11-09,North,P017,782.73,61.29,10
2025-11-07,South,P005,726.37,109.93,6
2025-11-10,South,P015,490.79,171.83,2
2025-11-09,South,P010,1101.37,108.37,7
2025-11-10,West,P003,327.5,122.03,2
2025-11-11,South,P003,123.56,52.2,2
2025-11-08,North,P013,645.29,115.57,5
2025-11-11,West,P011,1012.94,118.69,7
2025-11-11,South,P014,674.63,61.84,9
2025-11-11,East,P009,1531.3,178.53,7
2025-11-12,East,P003,1320.62,193.67,5
2025-11-09,West,P017,1574.6,165.48,8
2025-11-07,East,P014,244.93,177.32,1
2025-11-13,North,P010,756.13,94.86,6
2025-11-08,East,P012,381.54,166.62,2
2025-11-11,East,P012,612.55,113.84,4
2025-11-07,South,P004,265.14,79.73,3
2025-11-11,South,P004,2107.97,188.39,9
2025-11-09,East,P012,178.76,145.86,1
2025-11-12,West,P010,105.3,94.86,1
2025-11-11,East,P011,2086.99,184.24,8
2025-11-09,North,P014,234.45,81.76,2
2025-11-09,North,P003,653.08,88.15,5
2025-11-12,East,P001,141.46,57.85,2
2025-11-09,South,P009,1635.34,180.44,8
2025-11-12,East,P013,1031.05,116.97,6
2025-11-08,East,P007,765.93,65.83,8
2025-11-12,South,P020,1229.41,178.14,6
2025-11-12,West,P015,457.63,135.26,3
2025-11-07,East,P013,2171.73,173.71,10
2025-11-10,West,P014,1690.32,133.3,9
2025-11-11,North,P018,1157.32,105.76,8
2025-11-11,South,P018,433.64,130.07,3
2025-11-07,West,P012,791.9,67.15,8
2025-11-12,East,P006,174.29,134.05,1
2025-11-12,South,P018,1440.1,158.01,7
2025-11-07,West,P014,784.02,184.89,3
2025-11-08,West,P020,720.92,62.04,9
2025-11-11,East,P003,233.14,178.62,1
2025-11-12,West,P003,1264.25,162.46,6
2025-11-08,North,P014,566.65,190.01,2
2025-11-07,West,P006,740.88,130.25,4
2025-11-08,North,P001,440.27,116.78,3
2025-11-07,South,P015,1463.5,175.96,6
2025-11-12,South,P003,2235.61,175.67,10
2025-11-07,North,P016,748.88,194.47,3
2025-11-08,North,P010,439.95,101.66,3
2025-11-08,South,P006,147.54,102.87,1
2025-11-11,South,P016,686.54,103.56,5
2025-11-12,South,P011,81.01,64.07,1
2025-11-12,West,P004,644.04,193.18,3
2025-11-07,North,P007,1799.69,122.66,10
2025-11-09,South,P018,515.64,112.3,4
2025-11-13,East,P016,2082.49,161.85,9
2025-11-13,South,P018,1007.3,179.31,5
2025-11-10,East,P015,533.41,74.05,5
2025-11-09,East,P018,1249.91,151.79,6
2025-11-10,West,P007,580.43,98.1,4
2025-11-11,South,P007,768.1,90.14,6
2025-11-08,South,P019,1775.62,193.16,7
2025-11-09,South,P012,1208.14,97.88,9
2025-11-12,South,P016,852.15,95.22,7
2025-11-12,West,P005,1169.17,176.24,5
2025-11-11,West,P018,647.58,189.17,3
2025-11-09,West,P002,284.81,118.76,2
2025-11-09,North,P011,451.3,126.02,3
2025-11-12,South,P009,358.19,56.23,5
2025-11-09,West,P012,510.23,98.36,4
2025-11-07,East,P015,1490.7,179.24,7
2025-11-09,South,P013,1496.59,156.64,7
2025-11-12,East,P015,169.2,142.05,1
2025-11-09,South,P001,217.03,73.47,2
2025-11-08,West,P008,571.36,72.04,6
2025-11-07,East,P012,934.42,95.74,8
2025-11-09,West,P013,61.6,55.62,1
2025-11-08,East,P013,466.61,95.16,4
2025-11-12,South,P017,1810.42,189.85,7
2025-11-13,East,P001,852.41,78.42,9
2025-11-11,South,P006,1630.33,145.32,9
2025-11-09,West,P011,635.37,108.03,5
2025-11-10,North,P002,1271.97,178.32,6
2025-11-12,East,P011,1104.86,156.04,5
2025-11-07,South,P003,1056.27,138.4,6
2025-11-07,West,P001,1725.98,116.92,10
2025-11-11,South,P020,158.83,120.55,1
2025-11-12,South,P013,240.64,161.34,1
2025-11-12,South,P017,200.76,136.84,1
2025-11-13,East,P020,277.38,104.43,2
2025-11-09,North,P017,191.05,128.91,1
2025-11-08,South,P009,263.06,177.43,1
2025-11-13,South,P008,944.23,124.93,6
2025-11-10,North,P007,868.63,119.12,5
2025-11-10,West,P020,266.9,71.72,3
2025-11-09,East,P014,391.41,104.44,3
2025-11-11,South,P019,330.16,57.81,4
2025-11-10,West,P011,655.29,137.59,4
2025-11-10,North,P001,267.9,98.03,2
2025-11-11,South,P019,567.91,102.25,4
2025-11-13,North,P017,1451.5,119.35,10
2025-11-10,North,P001,667.48,81.71,6
2025-11-09,North,P019,1713.09,160.91,8
2025-11-10,West,P018,451.85,134.99,3
2025-11-09,West,P010,460.73,179.51,2
2025-11-11,West,P012,2251.13,172.17,10
2025-11-10,North,P017,1602.33,181.05,6
2025-11-07,West,P002,155.67,114.32,1
2025-11-09,West,P020,1520.95,175.18,6
2025-11-07,East,P010,468.3,50.79,7
2025-11-09,West,P003,397.02,53.57,5
2025-11-13,East,P016,929.03,165.14,4
2025-11-13,North,P011,951.3,106.2,6
2025-11-12,East,P012,172.93,118.52,1
2025-11-08,West,P001,1332.43,109.61,9
2025-11-12,South,P020,598.99,97.4,5
2025-11-12,West,P002,936.91,79.14,9
2025-11-09,North,P013,701.24,97.61,6
2025-11-13,North,P020,878.31,129.23,5
2025-11-09,West,P010,820.67,64.07,10
2025-11-09,West,P003,428.7,96.87,3
2025-11-12,South,P006,336.76,52.61,5
2025-11-13,East,P001,1530.6,193.18,6
2025-11-09,East,P015,142.91,116.07,1
2025-11-10,North,P001,372.05,132.67,2
2025-11-07,North,P011,659.42,125.13,4
2025-11-12,North,P009,95.87,74.97,1
2025-11-10,West,P011,776.33,105.72,5
2025-11-13,North,P020,1080.33,153.71,6
2025-11-12,West,P008,848.44,102.07,6
2025-11-12,West,P016,147.1,113.06,1
2025-11-07,East,P015,1634.17,199.54,6
2025-11-09,East,P001,834.17,83.46,9
2025-11-09,North,P012,415.9,82.45,4
2025-11-13,South,P010,244.12,68.08,3
2025-11-07,West,P020,720.91,130.62,4
2025-11-13,North,P020,605.08,56.68,9
2025-11-13,South,P001,641.91,114.34,4
2025-11-09,East,P010,536.36,186.81,2
2025-11-07,West,P014,652.03,59.16,8
2025-11-09,East,P014,431.03,67.83,5
2025-11-13,South,P002,1110.24,198.84,5
2025-11-10,East,P005,322.33,77.93,3
2025-11-07,East,P020,284.34,53.23,4
2025-11-11,North,P018,727.39,102.12,5
2025-11-08,North,P020,1011.84,67.81,10
2025-11-10,West,P006,307.7,62.83,4
2025-11-12,East,P006,911.02,76.44,8
2025-11-08,West,P003,242.14,104.82,2
2025-11-07,North,P011,551.83,53.88,8
2025-11-09,North,P012,942.09,167.02,4
2025-11-09,North,P010,1527.77,191.04,6
