date,region,product_id,revenue,cost,quantity
2025-11-06,East,P019,1777.89,193.21,8
2025-11-10,North,P014,501.7,116.01,3
2025-11-09,West,P014,195.58,70.94,2
2025-11-11,East,P012,1740.72,155.34,8
2025-11-08,North,P011,169.98,145.11,1
2025-11-06,West,P017,292.86,72.65,3
2025-11-09,East,P005,1891.85,160.0,10
2025-11-11,South,P010,235.39,87.78,2
2025-11-12,North,P012,994.75,169.55,5
2025-11-08,East,P018,452.35,127.29,3
2025-11-06,East,P017,967.3,84.73,9
2025-11-08,East,P005,705.07,101.43,6
2025-11-08,North,P004,788.38,127.18,5
2025-11-10,East,P015,712.79,65.48,9
2025-11-11,North,P013,1740.6,177.1,8
2025-11-08,South,P003,119.92,104.12,1
2025-11-12,West,P009,1114.39,139.54,6
2025-11-10,West,P009,84.64,63.76,1
2025-11-08,North,P011,430.46,149.92,2
2025-11-07,East,P008,472.37,74.96,5
2025-11-07,East,P008,604.46,130.16,4
2025-11-06,West,P005,1131.41,110.56,9
2025-11-06,South,P017,547.5,183.7,2
2025-11-09,South,P013,1456.41,195.85,5
2025-11-08,West,P007,500.59,52.66,7
2025-11-08,West,P005,900.94,103.43,7
2025-11-11,South,P002,215.0,63.45,3
2025-11-09,West,P014,1041.35,175.94,5
2025-11-06,South,P008,560.94,157.46,3
2025-11-11,East,P006,1597.53,112.9,10
2025-11-07,East,P003,917.59,158.87,5
2025-11-09,West,P002,219.13,192.54,1
2025-11-06,South,P004,946.67,95.17,8
2025-11-07,North,P012,940.32,134.41,6
2025-11-10,East,P004,391.95,94.99,3
2025-11-08,East,P016,1500.42,144.36,8
2025-11-11,South,P010,1174.61,100.03,9
2025-11-12,South,P004,296.63,113.93,2
2025-11-09,South,P015,895.13,79.44,10
2025-11-11,West,P006,249.85,185.49,1
2025-11-06,North,P010,733.59,130.81,5
2025-11-12,East,P002,1601.77,192.57,7
2025-11-06,East,P019,115.48,77.02,1
2025-11-12,South,P001,190.33,56.92,3
2025-11-07,West,P004,572.46,61.84,7
2025-11-12,East,P014,171.9,139.39,1
2025-11-08,South,P006,1407.65,173.99,7
2025-11-09,West,P009,1368.25,122.72,10
2025-11-11,North,P009,1393.07,178.97,6
2025-11-11,North,P002,1568.57,196.65,7
2025-11-12,West,P012,228.88,158.24,1
2025-11-07,North,P014,1986.36,173.65,8
2025-11-07,North,P002,80.03,70.04,1
2025-11-10,West,P014,221.26,199.48,1
2025-11-12,North,P015,2116.44,181.99,10
2025-11-10,West,P015,213.68,147.11,1
2025-11-09,West,P005,662.75,148.12,4
2025-11-12,West,P017,1319.47,115.62,10
2025-11-07,East,P005,110.55,89.78,1
2025-11-12,East,P014,948.9,127.59,5
2025-11-11,North,P002,406.12,105.92,3
2025-11-08,West,P017,368.46,96.8,3
2025-11-12,North,P017,1002.56,79.29,9
2025-11-06,South,P014,980.46,190.04,4
2025-11-07,East,P004,579.08,105.19,5
2025-11-12,South,P017,1999.45,194.42,8
2025-11-06,South,P017,2184.85,184.59,8
2025-11-06,West,P003,2260.07,192.59,8
2025-11-08,South,P010,817.81,69.71,9
2025-11-12,East,P008,543.81,70.24,7
2025-11-07,South,P011,736.06,135.45,4
2025-11-12,North,P002,1370.52,191.57,6
2025-11-08,North,P001,265.37,106.61,2
2025-11-12,South,P018,505.1,73.39,6
2025-11-08,West,P007,1298.61,142.09,7
2025-11-11,South,P009,585.86,50.52,10
2025-11-07,West,P001,561.25,56.36,9
2025-11-07,East,P012,586.59,118.1,4
2025-11-12,East,P013,1379.71,111.59,10
2025-11-06,West,P018,850.64,136.03,5
2025-11-12,West,P010,1265.36,131.64,7
2025-11-12,West,P020,670.77,73.51,7
2025-11-06,North,P004,881.57,184.72,4
2025-11-08,East,P011,1803.39,121.4,10
2025-11-09,South,P019,501.18,108.41,4
2025-11-07,East,P007,778.35,76.9,8
2025-11-07,West,P017,160.99,123.14,1
2025-11-12,East,P015,135.56,120.74,1
2025-11-11,South,P007,719.53,55.25,9
2025-11-12,North,P005,1278.97,113.25,8
2025-11-06,South,P008,1369.3,152.16,6
2025-11-06,North,P007,1243.19,173.19,5
2025-11-09,West,P008,507.54,93.1,4
2025-11-09,West,P004,394.22,52.78,5
2025-11-12,West,P020,624.35,70.8,8
2025-11-11,South,P007,511.18,116.06,3
2025-11-08,West,P003,919.15,105.15,6
2025-11-09,West,P008,1519.66,160.8,7
2025-11-08,North,P004,1763.73,146.99,8
2025-11-06,East,P006,568.88,59.27,7
2025-11-10,North,P009,1256.94,147.28,6
2025-11-07,North,P001,489.78,109.31,4
2025-11-10,South,P019,639.02,69.02,8
2025-11-10,West,P001,1615.91,197.85,6
2025-11-11,North,P018,996.86,96.11,7
2025-11-09,North,P008,288.13,110.29,2
2025-11-08,North,P006,1001.51,153.96,5
2025-11-12,North,P010,490.11,142.3,3
2025-11-10,South,P007,132.75,107.92,1
2025-11-06,West,P012,1837.75,186.43,8
2025-11-12,East,P017,675.7,185.64,3
2025-11-11,West,P001,904.65,113.21,6
2025-11-06,West,P014,146.3,109.93,1
2025-11-11,South,P018,458.64,58.24,6
2025-11-06,East,P010,2110.06,181.44,8
2025-11-08,East,P010,1344.94,102.0,10
2025-11-07,East,P013,1391.07,115.53,10
2025-11-12,South,P005,2358.89,171.7,10
2025-11-11,North,P015,361.64,50.56,6
2025-11-12,East,P004,1627.51,163.34,7
2025-11-09,East,P013,65.07,55.7,1
2025-11-10,South,P007,1431.83,143.99,9
2025-11-06,North,P014,364.41,158.49,2
2025-11-12,West,P014,165.91,132.88,1
2025-11-12,South,P017,1617.39,142.65,8
2025-11-08,East,P001,1842.88,139.01,10
2025-11-09,West,P015,977.36,109.88,7
2025-11-06,South,P013,148.04,105.85,1
2025-11-06,South,P015,681.75,175.68,3
2025-11-10,West,P020,319.22,110.64,2
2025-11-08,East,P018,831.96,84.89,8
2025-11-09,West,P016,1009.68,69.03,10
2025-11-07,North,P003,812.08,118.18,5
2025-11-08,South,P012,1020.81,190.9,4
2025-11-11,North,P008,430.4,176.05,2
2025-11-08,West,P013,2424.67,192.28,10
2025-11-12,North,P005,813.14,144.04,5
2025-11-10,South,P013,97.28,75.36,1
2025-11-07,West,P016,165.41,70.93,2
2025-11-06,East,P003,1219.95,178.25,5
2025-11-11,South,P011,863.21,178.71,4
2025-11-11,West,P015,364.49,57.97,5
2025-11-09,South,P002,1429.88,166.56,6
2025-11-10,East,P016,1588.68,118.91,10
2025-11-09,South,P005,1080.65,126.84,6
2025-11-06,North,P003,620.11,63.49,8
2025-11-08,East,P009,350.53,58.83,4
2025-11-08,South,P013,955.41,89.46,9
2025-11-09,West,P015,1298.56,137.02,8
2025-11-10,North,P020,689.0,156.18,3
2025-11-12,East,P011,431.81,99.5,3
2025-11-09,West,P019,118.27,78.87,1
2025-11-11,North,P017,808.73,93.22,7
2025-11-12,West,P002,1002.87,174.96,4
2025-11-10,East,P007,669.28,143.88,4
2025-11-07,East,P006,1349.21,114.15,8
2025-11-08,East,P007,1504.77,131.33,8
2025-11-09,West,P018,646.75,120.13,4
2025-11-08,North,P013,890.42,83.79,8
2025-11-12,West,P014,872.37,165.54,4
2025-11-08,East,P012,644.38,92.61,5
2025-11-12,East,P020,76.16,51.48,1
2025-11-10,South,P006,389.32,142.37,2
2025-11-07,East,P015,2435.97,189.97,9
2025-11-11,North,P003,1118.74,167.02,5
2025-11-06,North,P001,949.52,181.76,4
2025-11-07,East,P019,252.09,101.91,2
2025-11-09,South,P017,1391.85,118.14,9
2025-11-12,West,P006,1618.02,116.32,10
2025-11-09,South,P019,1997.49,199.72,7
2025-11-12,West,P011,550.67,130.84,3
2025-11-12,South,P014,1295.07,114.98,8
2025-11-09,South,P018,825.62,79.01,9
2025-11-08,West,P014,1077.42,104.82,8
2025-11-11,West,P007,429.37,163.02,2
2025-11-08,West,P020,1267.3,179.36,6
2025-11-12,North,P015,215.86,62.76,3
2025-11-11,East,P005,85.38,57.59,1
2025-11-08,West,P009,2520.42,169.42,10
2025-11-11,North,P018,1137.04,183.56,5
2025-11-10,North,P019,1126.6,161.11,6
2025-11-07,East,P014,791.4,77.07,7
2025-11-12,East,P002,921.58,96.59,7
2025-11-08,South,P013,771.31,90.4,6
2025-11-10,South,P017,1327.87,116.73,9
2025-11-07,South,P016,735.88,167.12,4
2025-11-07,East,P018,186.27,149.13,1
2025-11-08,South,P014,684.39,76.37,8
2025-11-11,South,P017,235.97,61.64,3
2025-11-09,South,P009,628.07,51.6,9
2025-11-09,West,P018,2267.06,189.27,8
2025-11-08,South,P001,593.87,135.37,3
2025-11-09,South,P019,1288.92,137.95,7
2025-11-08,West,P001,482.76,67.68,5
2025-11-09,East,P007,2109.71,174.14,10
2025-11-09,West,P002,1241.38,116.81,8
2025-11-06,South,P006,484.45,194.06,2
2025-11-07,North,P007,233.31,90.14,2
2025-11-08,South,P009,189.13,66.04,2
2025-11-10,South,P018,1961.08,148.93,9
2025-11-06,West,P010,1207.36,119.61,8
2025-11-07,West,P017,805.27,152.18,4
2025-11-11,East,P010,492.88,53.03,8
2025-11-10,South,P009,683.95,159.73,3
2025-11-08,East,P015,82.59,55.58,1
2025-11-06,South,P016,658.44,79.83,6
2025-11-07,North,P003,611.67,55.58,9
2025-11-12,South,P009,1152.38,172.01,6
2025-11-07,West,P002,126.65,93.07,1
2025-11-08,East,P018,2046.54,187.58,8
2025-11-11,West,P007,1090.2,173.55,5
2025-11-06,East,P006,73.45,61.75,1
2025-11-09,East,P010,512.76,148.85,3
2025-11-06,North,P020,191.1,71.93,2
2025-11-10,West,P011,1057.54,100.67,8
2025-11-07,East,P003,662.52,111.11,5
2025-11-08,North,P019,382.18,72.35,4
2025-11-10,South,P004,726.52,197.5,3
2025-11-06,North,P014,252.47,172.31,1
2025-11-07,South,P016,1333.27,161.42,6
2025-11-11,South,P002,481.84,181.66,2
2025-11-08,South,P006,648.22,52.62,10
2025-11-06,North,P018,1256.86,129.14,8
2025-11-10,East,P002,685.01,160.22,3
2025-11-11,South,P003,607.78,53.75,8
2025-11-07,East,P011,251.56,98.75,2
2025-11-11,West,P010,1183.86,115.14,9
2025-11-11,East,P013,357.05,51.28,5
2025-11-06,East,P016,432.23,81.49,4
2025-11-07,South,P007,195.44,140.18,1
2025-11-06,South,P003,1205.65,159.15,6
2025-11-09,South,P013,172.1,141.52,1
2025-11-09,North,P019,769.97,104.95,5
2025-11-07,East,P009,574.63,136.75,3
2025-11-09,West,P020,1363.76,108.33,10
2025-11-11,South,P006,1344.45,167.62,6
2025-11-11,East,P015,662.43,69.69,7
2025-11-11,North,P005,415.17,144.88,2
2025-11-08,East,P017,1982.83,161.7,9
2025-11-11,North,P016,2280.5,185.9,9
2025-11-11,West,P006,944.22,87.56,8
2025-11-07,South,P003,779.28,70.52,8
2025-11-11,West,P010,707.43,176.82,3
2025-11-11,South,P003,79.06,69.27,1
2025-11-12,South,P014,1522.15,127.69,8
2025-11-10,East,P004,793.06,79.52,7
2025-11-12,North,P020,2088.06,171.75,10
2025-11-12,West,P009,1221.5,107.33,9
2025-11-06,East,P004,1381.21,124.97,10
2025-11-06,East,P013,599.37,162.39,3
2025-11-08,East,P004,2496.3,188.08,9
2025-11-06,West,P015,251.51,94.39,2
2025-11-12,East,P007,548.29,57.9,8
2025-11-08,North,P009,1127.46,93.08,10
2025-11-06,North,P003,1027.35,115.56,6
2025-11-08,North,P008,1550.28,177.9,6
2025-11-12,North,P019,1096.07,109.04,7
2025-11-09,South,P020,512.52,192.08,2
2025-11-06,West,P017,515.8,91.32,4
2025-11-11,North,P018,736.69,125.12,4
2025-11-12,East,P010,1454.49,132.8,9
2025-11-07,South,P011,143.68,106.6,1
2025-11-10,East,P014,90.32,60.66,1
2025-11-08,West,P017,360.64,93.62,3
2025-11-10,South,P018,1280.57,95.14,10
2025-11-08,North,P016,425.43,155.42,2
2025-11-10,West,P015,672.86,55.07,9
2025-11-12,West,P012,206.29,54.78,3
2025-11-07,South,P010,2543.42,199.59,9
2025-11-11,South,P004,523.42,81.15,5
2025-11-07,West,P001,630.45,108.18,4
2025-11-10,East,P020,580.83,91.8,5
2025-11-06,South,P005,926.25,100.85,8
2025-11-06,West,P015,1854.18,177.56,8
2025-11-12,North,P014,768.09,167.13,4
2025-11-07,South,P019,540.51,80.95,5
2025-11-08,South,P011,131.91,90.69,1
2025-11-07,West,P019,1564.19,134.52,9
2025-11-11,West,P010,1256.55,149.46,6
2025-11-07,South,P010,1264.01,132.76,7
2025-11-09,East,P018,481.41,175.9,2
2025-11-12,North,P006,1300.3,145.6,8
2025-11-08,North,P016,707.65,121.98,4
2025-11-07,East,P020,717.74,87.74,6
2025-11-08,South,P002,1725.63,170.6,8
2025-11-06,West,P007,277.92,64.32,3
2025-11-12,West,P006,1109.18,85.1,10
2025-11-10,South,P013,1032.02,103.49,8
2025-11-07,South,P018,356.33,151.95,2
2025-11-10,West,P005,333.74,92.83,3
2025-11-07,South,P009,483.26,165.42,2
2025-11-07,West,P004,942.07,192.82,4
2025-11-10,South,P016,676.78,100.84,6
2025-11-10,South,P006,1727.87,183.3,8
2025-11-07,West,P012,775.48,143.44,4
2025-11-12,West,P004,525.96,184.59,2
2025-11-06,East,P002,276.42,66.5,3
2025-11-06,North,P012,2014.74,163.89,10
2025-11-11,South,P016,1181.86,166.24,6
2025-11-12,North,P008,463.29,165.75,2
2025-11-07,West,P020,1405.14,140.02,7
2025-11-08,West,P004,827.47,98.83,7
2025-11-07,North,P017,683.76,120.67,4
2025-11-12,North,P003,831.62,140.08,4
2025-11-07,North,P016,1705.34,131.07,9
2025-11-06,West,P014,760.67,141.14,4
2025-11-11,North,P002,190.26,51.35,3
2025-11-11,East,P013,1504.89,112.05,9
2025-11-07,West,P020,590.68,118.18,4
2025-11-12,West,P007,1626.57,155.12,7
2025-11-12,East,P005,1102.44,188.14,5
2025-11-08,South,P018,109.44,79.47,1
2025-11-12,West,P020,372.01,51.5,5
2025-11-12,West,P003,588.84,131.69,3
2025-11-06,West,P017,793.03,109.77,5
2025-11-12,West,P007,2556.82,192.48,9
2025-11-12,East,P014,1494.66,118.94,9
2025-11-12,West,P018,1530.6,195.86,7
2025-11-07,North,P018,102.25,81.05,1
2025-11-11,East,P012,835.08,86.48,7
2025-11-10,West,P019,1223.72,117.12,8
2025-11-10,East,P012,155.15,106.13,1
2025-11-10,East,P005,396.03,90.82,3
2025-11-09,East,P005,2567.14,171.83,10
2025-11-09,South,P004,1967.31,177.85,10
2025-11-07,West,P013,1608.47,143.38,10
2025-11-08,North,P003,103.43,88.63,1
2025-11-08,North,P016,940.69,105.83,8
2025-11-10,North,P018,754.51,156.66,4
2025-11-12,East,P016,1355.55,116.12,8
2025-11-11,East,P001,69.34,55.96,1
2025-11-12,North,P020,68.67,58.09,1
2025-11-10,North,P020,1471.28,150.95,8
2025-11-10,South,P009,1266.12,198.69,5
2025-11-09,West,P001,604.23,72.15,6
2025-11-10,East,P010,1230.23,105.05,8
2025-11-06,West,P020,1807.7,192.4,8
2025-11-07,North,P009,1151.18,77.91,10
2025-11-10,East,P004,1684.88,136.66,9
2025-11-12,North,P010,1854.87,138.12,10
2025-11-11,West,P014,1027.28,145.83,5
2025-11-08,North,P001,506.57,147.14,3
2025-11-06,East,P020,1035.39,151.09,6
2025-11-08,West,P013,1596.78,137.82,9
2025-11-07,South,P011,230.04,198.65,1
2025-11-12,West,P010,2344.98,181.43,9
2025-11-09,East,P011,1357.25,116.15,9
2025-11-08,South,P011,779.31,95.48,6
2025-11-12,North,P020,1157.61,194.25,4
2025-11-08,East,P004,1080.92,87.43,10
2025-11-07,South,P001,1024.87,197.27,4
2025-11-08,East,P003,1562.19,174.5,7
2025-11-12,North,P020,1539.41,159.25,7
2025-11-09,East,P005,2902.18,199.45,10
2025-11-12,East,P012,1096.67,165.21,5
2025-11-06,East,P002,1225.59,141.97,7
2025-11-08,South,P010,1063.57,103.85,7
2025-11-11,East,P012,220.35,173.52,1
2025-11-09,South,P007,1030.43,87.24,8
2025-11-06,North,P012,350.82,87.36,3
2025-11-08,North,P009,1762.95,157.44,10
2025-11-06,South,P002,198.37,152.18,1
2025-11-07,East,P020,2007.14,148.61,10
2025-11-10,South,P016,1647.75,187.35,6
2025-11-08,West,P014,605.0,124.87,4
2025-11-06,South,P012,349.91,80.33,3
2025-11-10,West,P013,256.94,185.64,1
2025-11-07,West,P012,1118.03,92.83,10
2025-11-12,West,P018,1676.81,196.31,7
2025-11-11,North,P019,738.3,79.75,8
2025-11-12,West,P016,1789.91,161.53,8
2025-11-10,West,P012,424.24,93.14,4
2025-11-09,East,P009,452.8,102.12,4
2025-11-09,North,P019,806.4,79.27,7
2025-11-12,West,P007,1531.19,124.04,9
2025-11-12,West,P020,776.49,68.04,8
2025-11-11,North,P011,339.89,124.1,2
2025-11-12,East,P011,2184.06,174.93,10
2025-11-10,South,P011,2468.83,185.85,9
2025-11-08,East,P018,756.19,133.42,5
2025-11-11,East,P009,394.15,143.62,2
2025-11-12,East,P001,1447.82,161.13,6
2025-11-11,North,P015,2203.41,173.9,9
2025-11-07,North,P006,1193.78,163.51,6
2025-11-09,West,P008,254.54,182.16,1
2025-11-06,North,P020,387.93,61.47,5
2025-11-12,South,P020,820.53,117.75,5
2025-11-12,East,P004,303.79,79.95,3
2025-11-08,North,P010,2341.27,190.12,9
2025-11-07,South,P007,584.29,60.23,8
2025-11-07,South,P001,1748.2,143.88,9
2025-11-11,North,P018,809.5,169.08,4
2025-11-11,South,P020,1189.31,125.61,7
2025-11-10,West,P016,396.42,50.27,6
2025-11-08,East,P019,257.4,68.35,3
2025-11-10,East,P012,1510.71,142.75,9
2025-11-11,South,P001,534.41,135.35,3
2025-11-07,North,P011,700.2,193.23,3
2025-11-08,West,P011,467.69,60.36,6
2025-11-12,West,P015,392.79,63.62,5
2025-11-09,South,P001,1685.64,173.04,8
2025-11-06,South,P020,619.12,83.12,5
2025-11-10,West,P009,1760.63,185.2,7
2025-11-11,East,P010,790.11,86.21,7
2025-11-08,East,P006,375.31,73.28,4
2025-11-06,West,P012,151.44,104.34,1
2025-11-06,East,P007,622.29,172.0,3
2025-11-07,East,P015,231.09,197.76,1
2025-11-06,West,P020,1100.91,190.92,4
2025-11-11,West,P005,1456.99,187.24,6
2025-11-07,South,P002,114.8,96.02,1
2025-11-10,East,P006,425.98,72.13,4
2025-11-11,South,P020,192.31,53.29,3
2025-11-11,North,P007,2316.17,164.0,10
2025-11-11,West,P016,1763.95,168.08,7
2025-11-08,North,P002,1079.5,187.11,5
2025-11-12,North,P012,127.47,93.32,1
2025-11-11,North,P010,2003.16,155.58,9
2025-11-08,South,P002,584.91,110.75,4
2025-11-12,West,P003,2536.06,198.66,9
2025-11-07,South,P001,707.42,106.03,5
2025-11-12,East,P006,267.34,94.0,2
2025-11-09,West,P001,515.17,58.21,6
2025-11-11,South,P006,215.56,50.82,3
2025-11-09,South,P002,1148.75,144.5,6
2025-11-07,South,P015,681.65,58.11,10
2025-11-07,East,P004,1883.89,160.57,8
2025-11-07,East,P015,673.61,61.95,8
2025-11-06,South,P007,1320.06,140.13,7
2025-11-07,West,P007,598.29,64.56,8
2025-11-10,South,P011,553.82,112.39,4
2025-11-06,South,P020,2126.86,199.34,8
2025-11-09,North,P012,201.59,59.15,3
2025-11-10,East,P007,334.75,82.02,3
2025-11-11,South,P005,865.48,87.74,8
2025-11-07,West,P012,1603.95,123.3,9
2025-11-09,East,P015,81.25,65.96,1
2025-11-09,East,P003,162.01,59.29,2
2025-11-10,North,P002,849.73,140.63,5
2025-11-07,West,P011,1234.54,147.17,6
2025-11-12,East,P012,266.83,106.45,2
2025-11-12,East,P008,1526.98,145.82,8
2025-11-12,West,P008,500.25,53.96,8
2025-11-12,West,P012,1953.89,195.28,9
2025-11-06,North,P010,636.49,168.98,3
2025-11-10,North,P009,829.5,88.76,8
2025-11-12,South,P006,648.57,90.42,6
