date,region,product_id,revenue,cost,quantity
2025-11-09,East,P006,1286.74,92.57,10
2025-11-08,North,P012,721.7,72.07,9
2025-11-09,West,P011,223.93,99.39,2
2025-11-08,North,P019,638.34,55.66,9
2025-11-10,West,P002,1442.47,184.54,7
2025-11-12,South,P005,1032.72,78.83,10
2025-11-12,East,P015,465.19,64.6,5
2025-11-06,South,P004,2091.53,173.32,9
2025-11-12,West,P019,932.52,182.66,4
2025-11-11,North,P013,470.35,92.42,4
2025-11-07,West,P012,187.21,65.24,2
2025-11-06,South,P014,207.59,73.81,2
2025-11-09,West,P014,220.37,148.08,1
2025-11-08,South,P010,1501.18,135.13,8
2025-11-09,North,P017,233.21,87.79,2
2025-11-07,South,P001,1359.14,140.08,7
2025-11-11,South,P014,636.11,91.49,5
2025-11-09,East,P006,217.35,196.16,1
2025-11-08,East,P002,232.58,87.86,2
2025-11-10,West,P008,579.38,51.23,8
2025-11-08,North,P006,479.12,64.3,6
2025-11-12,East,P016,1886.52,136.0,10
2025-11-10,East,P008,2612.98,194.79,10
2025-11-08,East,P019,2119.72,177.36,10
2025-11-07,East,P009,385.55,134.11,2
2025-11-09,North,P004,1366.4,196.55,5
2025-11-07,East,P003,1894.01,156.46,9
2025-11-07,East,P017,123.8,50.97,2
2025-11-06,West,P013,473.65,178.39,2
2025-11-08,East,P015,826.58,119.26,5
2025-11-06,South,P019,205.58,146.72,1
2025-11-12,East,P012,871.28,130.38,6
2025-11-12,South,P015,602.64,55.89,9
2025-11-11,West,P009,1229.37,98.17,9
2025-11-08,East,P009,517.61,122.7,3
2025-11-06,South,P019,617.49,90.93,5
2025-11-06,South,P002,1843.82,190.01,8
2025-11-08,West,P010,1060.54,158.09,6
2025-11-07,North,P020,1693.43,122.32,10
2025-11-08,North,P008,89.94,70.55,1
2025-11-09,East,P013,998.07,75.47,9
2025-11-07,West,P005,2237.19,199.86,9
2025-11-11,East,P001,2213.39,155.25,10
2025-11-09,West,P017,1315.91,115.47,8
2025-11-11,North,P014,637.11,95.53,6
2025-11-09,South,P009,502.91,65.23,7
2025-11-07,East,P017,1802.66,172.72,8
2025-11-09,East,P020,163.92,142.8,1
2025-11-08,South,P004,169.18,68.02,2
2025-11-10,West,P019,595.47,179.47,3
2025-11-12,North,P004,1845.49,145.5,10
2025-11-07,East,P014,1043.02,142.14,5
2025-11-11,West,P014,1825.23,194.04,8
2025-11-09,East,P003,623.81,52.19,9
2025-11-09,South,P005,220.07,199.69,1
2025-11-06,West,P005,1457.34,162.69,7
2025-11-08,West,P016,1092.41,149.58,6
2025-11-12,East,P006,1740.94,147.28,8
2025-11-08,South,P017,1245.51,106.12,9
2025-11-09,South,P009,456.87,58.0,7
2025-11-09,West,P001,1218.1,90.93,10
2025-11-10,North,P002,552.56,83.89,5
2025-11-11,West,P006,848.63,114.17,6
2025-11-12,West,P008,282.21,121.88,2
2025-11-08,North,P014,383.13,105.19,3
2025-11-10,East,P012,462.84,71.57,5
2025-11-07,West,P005,617.27,164.73,3
2025-11-09,North,P003,1132.89,180.87,5
2025-11-07,East,P004,997.72,77.7,9
2025-11-12,South,P018,355.24,133.35,2
2025-11-08,East,P002,736.5,97.35,6
2025-11-12,East,P007,358.72,84.0,3
2025-11-08,East,P005,245.67,182.88,1
2025-11-11,West,P013,213.93,190.49,1
2025-11-12,South,P019,649.54,52.15,9
2025-11-10,East,P015,250.86,54.67,4
2025-11-06,South,P001,622.24,66.91,7
2025-11-08,East,P013,349.64,90.76,3
2025-11-08,East,P008,1423.39,134.0,9
2025-11-10,East,P020,403.01,138.64,2
2025-11-08,North,P011,140.44,103.13,1
2025-11-08,East,P010,740.77,165.27,4
2025-11-10,South,P013,588.17,57.27,7
2025-11-07,West,P008,630.06,152.66,3
2025-11-07,North,P013,1025.16,132.66,7
2025-11-09,North,P004,1112.19,136.27,6
2025-11-12,North,P004,744.01,131.88,5
2025-11-07,West,P011,1045.5,98.87,9
2025-11-12,North,P016,1786.54,132.49,10
2025-11-07,North,P009,145.23,57.65,2
2025-11-10,South,P016,1840.78,133.77,10
2025-11-06,East,P010,1226.66,83.1,10
2025-11-09,West,P001,469.96,83.09,5
2025-11-12,West,P012,476.91,198.18,2
2025-11-09,East,P016,127.74,91.48,1
2025-11-08,North,P020,961.95,129.18,5
2025-11-10,West,P005,91.54,82.72,1
2025-11-06,South,P009,417.25,62.0,5
2025-11-11,East,P020,1481.07,161.0,7
2025-11-08,North,P017,704.37,155.74,4
2025-11-11,West,P002,1964.38,177.84,8
2025-11-11,East,P020,149.52,114.89,1
2025-11-08,North,P019,1295.63,111.7,9
2025-11-11,South,P014,1341.19,117.43,9
2025-11-11,North,P019,354.16,133.34,2
2025-11-11,East,P009,388.21,104.55,3
2025-11-07,South,P006,1056.12,132.7,6
2025-11-08,South,P008,976.65,132.1,5
2025-11-09,South,P015,245.65,169.34,1
2025-11-12,East,P007,282.47,65.26,3
2025-11-11,North,P017,1921.56,172.47,8
2025-11-12,South,P003,1723.1,144.65,8
2025-11-10,East,P001,1986.1,151.84,10
2025-11-07,West,P007,667.34,59.82,9
2025-11-11,North,P015,1750.87,134.16,10
2025-11-07,North,P018,465.77,114.14,3
2025-11-10,South,P012,1571.41,169.8,8
2025-11-11,East,P007,925.26,159.2,4
2025-11-07,South,P010,552.22,195.04,2
2025-11-09,South,P015,1198.23,176.79,5
2025-11-08,North,P017,1792.47,195.22,8
2025-11-07,North,P009,1525.41,144.46,8
2025-11-07,East,P016,119.15,98.57,1
2025-11-10,West,P012,755.45,133.04,5
2025-11-08,North,P007,99.16,88.18,1
2025-11-09,North,P007,499.28,185.23,2
2025-11-06,West,P010,113.71,84.82,1
2025-11-09,North,P019,882.15,196.15,3
2025-11-09,South,P007,1107.66,97.8,10
2025-11-07,South,P012,894.9,137.43,5
2025-11-07,North,P016,734.67,85.72,7
2025-11-08,South,P019,887.75,121.48,5
2025-11-10,South,P008,426.71,102.65,3
2025-11-10,East,P010,1477.43,124.08,10
2025-11-12,South,P016,80.91,56.85,1
2025-11-11,East,P020,2290.99,176.07,9
2025-11-10,North,P011,1308.75,132.47,7
2025-11-12,East,P010,512.02,61.98,7
2025-11-12,South,P017,763.84,115.85,5
2025-11-11,West,P003,1633.3,189.49,7
2025-11-08,East,P018,1500.08,185.24,7
2025-11-07,East,P018,179.12,61.04,2
2025-11-10,East,P002,733.53,90.65,6
2025-11-11,South,P001,1534.6,117.4,9
2025-11-12,West,P018,1079.94,137.66,6
2025-11-07,East,P016,2043.95,142.69,10
2025-11-12,South,P011,636.82,55.32,8
2025-11-09,South,P015,691.18,191.68,3
2025-11-11,North,P003,1265.23,140.31,8
2025-11-10,South,P001,2547.82,189.87,9
2025-11-10,West,P007,115.51,82.71,1
2025-11-10,East,P015,1290.49,156.64,6
2025-11-06,West,P004,1289.28,107.69,10
2025-11-07,South,P003,456.01,96.19,4
2025-11-10,East,P004,516.48,177.12,2
2025-11-11,West,P008,96.59,74.4,1
2025-11-09,North,P009,2254.99,162.6,10
2025-11-06,West,P003,1780.05,186.72,8
2025-11-06,South,P008,851.89,85.65,8
2025-11-12,West,P013,310.64,122.75,2
2025-11-10,West,P013,983.86,65.67,10
2025-11-06,East,P017,1030.76,141.18,5
2025-11-06,East,P010,434.6,112.08,3
2025-11-12,East,P012,180.46,124.23,1
2025-11-06,North,P002,1180.43,126.09,7
2025-11-12,South,P019,2727.37,190.38,10
2025-11-11,South,P006,724.56,195.98,3
2025-11-10,North,P011,272.46,184.22,1
2025-11-09,South,P015,843.02,134.54,5
2025-11-12,North,P006,1307.76,88.16,10
2025-11-06,North,P002,660.99,71.73,7
2025-11-12,South,P010,980.08,119.52,7
2025-11-06,West,P016,1237.27,149.62,7
2025-11-09,South,P019,957.24,102.35,7
2025-11-06,North,P012,761.92,189.55,3
2025-11-09,East,P016,1829.53,170.2,9
2025-11-10,South,P001,1487.54,198.86,6
2025-11-11,West,P019,2023.66,159.48,9
2025-11-07,East,P008,1088.45,170.55,5
2025-11-07,West,P002,681.27,64.19,9
2025-11-11,South,P018,1302.01,111.67,10
2025-11-11,East,P001,1566.18,155.5,7
2025-11-10,West,P007,207.67,80.6,2
2025-11-12,North,P013,374.27,168.66,2
2025-11-08,East,P010,906.78,158.62,4
2025-11-06,South,P005,1115.09,176.92,5
2025-11-08,East,P015,1254.15,142.92,7
2025-11-07,North,P014,1902.43,189.99,8
2025-11-12,North,P002,626.97,135.99,4
2025-11-10,West,P008,1192.91,145.36,7
2025-11-11,East,P016,741.89,68.97,8
2025-11-07,North,P011,1710.77,175.02,7
2025-11-09,West,P018,1043.11,119.79,6
2025-11-06,South,P019,242.81,174.74,1
2025-11-09,West,P001,830.81,140.52,4
2025-11-12,West,P006,633.4,154.52,3
2025-11-09,East,P001,1068.87,72.58,10
2025-11-07,North,P014,309.27,93.14,3
2025-11-07,East,P006,279.07,50.3,5
2025-11-07,South,P014,801.12,84.72,8
2025-11-12,West,P008,885.56,151.51,4
2025-11-09,West,P001,1916.72,150.35,10
2025-11-06,West,P010,2458.71,199.41,10
2025-11-06,South,P017,200.82,139.26,1
2025-11-11,North,P017,175.54,133.52,1
2025-11-12,West,P009,1176.59,126.52,8
2025-11-10,West,P019,960.35,91.98,7
2025-11-10,West,P008,1263.37,100.98,9
2025-11-10,South,P002,926.02,75.28,9
2025-11-08,East,P018,354.93,154.39,2
2025-11-06,West,P016,825.51,152.84,4
2025-11-09,South,P006,305.05,74.41,3
2025-11-10,East,P005,2422.7,187.89,9
2025-11-10,West,P016,840.33,105.98,6
2025-11-11,South,P017,950.46,102.1,8
2025-11-10,South,P015,654.09,163.23,3
2025-11-12,East,P013,1975.6,166.19,9
2025-11-08,South,P010,2527.89,191.18,9
2025-11-07,East,P017,177.4,138.59,1
2025-11-07,South,P010,903.91,99.36,7
2025-11-08,North,P010,929.54,138.4,5
2025-11-09,West,P006,337.64,117.91,2
2025-11-11,East,P017,1286.54,143.11,8
2025-11-09,South,P019,1118.2,162.78,6
2025-11-12,West,P002,518.12,62.4,7
2025-11-10,East,P002,394.56,54.64,5
2025-11-10,East,P011,555.63,52.81,9
2025-11-08,West,P010,164.31,125.94,1
2025-11-06,South,P017,1103.56,113.47,8
2025-11-11,North,P002,1328.19,111.08,9
2025-11-10,South,P004,2482.41,174.1,10
2025-11-09,South,P005,1853.86,143.07,9
2025-11-10,West,P002,1017.36,99.54,8
2025-11-06,North,P013,711.67,89.47,7
2025-11-07,South,P015,546.59,61.32,7
2025-11-06,North,P010,591.32,54.47,9
2025-11-09,South,P005,2124.21,198.29,9
2025-11-08,South,P019,1195.3,102.77,10
2025-11-12,South,P006,295.77,77.31,3
2025-11-12,North,P017,584.49,104.36,5
2025-11-09,West,P011,1739.5,166.14,8
2025-11-12,North,P020,1591.89,181.87,6
2025-11-08,South,P007,1622.86,133.46,10
2025-11-10,East,P006,981.31,65.59,10
2025-11-11,North,P005,452.78,169.67,2
2025-11-10,West,P012,947.55,199.3,4
2025-11-06,North,P004,994.18,153.36,5
2025-11-07,South,P006,1148.58,82.32,10
2025-11-07,East,P011,1052.86,106.89,8
2025-11-08,East,P016,510.62,105.99,4
2025-11-10,East,P020,404.9,73.06,5
2025-11-11,East,P010,1049.49,111.6,7
2025-11-07,North,P005,661.94,149.47,3
2025-11-10,North,P004,582.15,73.17,7
2025-11-07,North,P009,1272.48,161.31,6
2025-11-10,West,P020,808.21,65.6,9
2025-11-06,South,P011,1287.39,98.98,9
2025-11-10,East,P003,167.52,130.87,1
2025-11-09,North,P006,726.79,189.16,3
2025-11-07,North,P013,673.38,154.5,3
2025-11-11,West,P014,366.77,75.72,4
2025-11-08,East,P008,848.2,172.52,4
2025-11-12,South,P008,1677.28,169.69,8
2025-11-11,East,P007,723.46,65.4,9
2025-11-09,East,P017,1852.55,145.98,9
2025-11-10,East,P013,2568.58,179.91,10
2025-11-11,North,P002,212.38,90.56,2
2025-11-09,West,P017,694.18,148.85,4
2025-11-07,West,P007,382.4,159.27,2
2025-11-08,South,P018,234.05,190.28,1
2025-11-12,North,P012,1708.23,147.35,10
2025-11-12,North,P003,876.84,60.68,10
2025-11-06,West,P019,1077.54,80.29,9
2025-11-10,East,P016,1923.0,190.69,7
2025-11-09,North,P004,2586.03,180.94,10
2025-11-07,North,P015,947.42,97.23,7
2025-11-07,South,P002,949.7,90.22,8
2025-11-10,East,P004,428.91,87.07,4
2025-11-10,South,P020,1413.6,135.27,8
2025-11-06,East,P013,882.11,167.05,4
2025-11-11,South,P001,499.65,68.96,6
2025-11-09,North,P015,758.8,97.97,7
2025-11-11,West,P014,1055.75,191.59,5
2025-11-09,East,P019,714.38,59.89,9
2025-11-08,East,P013,455.15,198.64,2
2025-11-08,South,P002,735.15,61.36,8
2025-11-10,South,P015,1289.44,136.77,7
2025-11-08,North,P012,1392.98,175.44,6
2025-11-11,North,P007,149.08,100.9,1
2025-11-08,East,P017,1020.73,166.57,5
2025-11-10,East,P005,928.36,155.3,4
2025-11-12,West,P007,1280.51,139.63,7
2025-11-08,South,P010,1535.39,114.85,10
2025-11-06,East,P019,65.06,52.07,1
2025-11-06,South,P008,426.64,184.19,2
2025-11-12,North,P009,1144.33,113.72,7
2025-11-10,North,P008,272.52,82.48,3
2025-11-08,West,P008,449.98,102.24,3
2025-11-10,South,P004,1288.76,101.63,9
2025-11-07,North,P001,443.08,154.46,2
2025-11-07,North,P017,257.08,77.2,3
2025-11-06,East,P006,1450.66,168.08,7
2025-11-11,South,P014,154.7,136.93,1
2025-11-08,East,P013,880.19,141.7,5
2025-11-12,North,P014,721.43,89.31,6
2025-11-09,South,P011,157.12,58.44,2
2025-11-11,North,P012,1404.42,194.43,5
2025-11-07,West,P017,1070.09,108.41,8
2025-11-07,South,P012,337.31,113.49,2
2025-11-08,West,P012,1161.18,124.36,7
2025-11-06,East,P005,600.96,61.85,7
2025-11-08,East,P019,768.42,60.11,9
2025-11-07,East,P010,2115.01,168.6,10
2025-11-10,West,P011,589.33,75.19,7
2025-11-12,North,P005,101.97,80.57,1
2025-11-06,West,P009,791.54,148.2,4
2025-11-09,North,P016,781.5,91.4,6
2025-11-09,East,P013,623.84,77.03,7
2025-11-08,South,P003,564.18,162.47,3
2025-11-11,South,P002,945.04,155.72,5
2025-11-12,East,P006,297.32,50.05,5
2025-11-10,North,P012,1093.45,148.65,6
2025-11-08,North,P009,146.24,60.87,2
2025-11-06,East,P018,234.15,198.95,1
2025-11-08,South,P019,782.96,88.4,6
2025-11-10,North,P007,374.56,127.81,2
2025-11-11,East,P019,870.74,128.29,5
2025-11-12,East,P017,1855.46,186.84,9
2025-11-07,South,P013,1186.21,177.75,6
2025-11-06,South,P020,398.81,62.62,5
2025-11-12,East,P020,939.44,94.31,7
2025-11-12,West,P020,319.32,55.14,5
2025-11-09,West,P001,1747.06,182.62,7
2025-11-09,East,P018,800.02,63.02,9
2025-11-12,South,P020,1397.38,127.08,9
2025-11-12,North,P019,1178.91,175.56,5
2025-11-11,West,P002,990.61,114.23,6
2025-11-08,North,P015,1337.64,128.65,9
2025-11-07,North,P019,459.07,115.37,3
2025-11-10,West,P001,181.45,73.73,2
2025-11-08,West,P010,798.61,68.14,9
2025-11-11,North,P011,244.87,96.02,2
2025-11-11,North,P011,676.85,83.97,6
2025-11-09,North,P014,594.16,170.36,3
2025-11-12,East,P016,426.44,193.0,2
2025-11-11,South,P008,266.92,184.98,1
2025-11-07,North,P003,1412.3,160.38,6
2025-11-06,South,P008,974.23,123.67,6
2025-11-09,North,P018,194.64,134.22,1
2025-11-11,North,P009,2256.82,196.12,9
2025-11-10,West,P011,2225.18,186.79,8
2025-11-11,South,P011,1059.9,145.76,5
2025-11-08,North,P010,437.94,194.69,2
2025-11-09,West,P003,319.71,142.38,2
2025-11-10,South,P017,179.18,136.95,1
2025-11-07,West,P003,1199.23,126.28,8
2025-11-08,North,P002,690.93,61.41,8
2025-11-12,South,P013,698.12,68.6,7
2025-11-11,East,P007,1208.92,123.47,8
2025-11-12,South,P013,561.66,56.34,8
2025-11-08,East,P011,249.78,187.2,1
2025-11-09,South,P019,287.51,100.61,2
2025-11-08,North,P017,369.46,105.52,3
2025-11-09,North,P018,1986.31,192.58,9
2025-11-06,East,P002,1018.14,137.36,5
2025-11-08,West,P005,961.58,196.26,4
2025-11-06,East,P006,662.87,114.98,5
2025-11-10,East,P011,452.03,77.59,5
2025-11-12,East,P011,1316.18,154.95,7
2025-11-10,East,P006,506.95,125.18,3
2025-11-06,East,P020,825.7,97.14,7
2025-11-10,South,P017,2250.34,169.32,10
2025-11-07,West,P009,766.82,73.64,9
2025-11-10,West,P015,557.37,121.63,4
2025-11-10,South,P013,192.47,139.04,1
2025-11-07,North,P003,1027.26,120.52,6
2025-11-06,East,P006,769.92,143.11,4
2025-11-10,West,P015,1305.14,99.09,10
2025-11-10,East,P007,967.76,175.5,5
2025-11-11,South,P019,1921.99,132.63,10
2025-11-10,North,P005,677.25,84.69,6
2025-11-12,East,P017,314.04,139.43,2
2025-11-11,West,P011,1110.5,162.57,5
2025-11-12,North,P015,817.48,71.9,9
2025-11-10,East,P010,2026.77,180.11,9
2025-11-11,West,P008,944.53,94.49,7
2025-11-06,West,P020,608.33,103.59,4
2025-11-08,South,P005,1032.57,92.35,9
2025-11-11,East,P012,1152.7,126.2,7
2025-11-09,North,P015,1674.51,151.4,10
2025-11-10,North,P017,2392.81,186.3,9
2025-11-08,North,P011,982.75,145.43,5
2025-11-12,East,P016,1440.27,174.92,7
2025-11-07,East,P003,2449.2,191.0,9
2025-11-06,West,P010,1232.87,181.1,5
2025-11-10,South,P017,754.67,92.32,7
2025-11-08,North,P006,577.99,122.22,4
2025-11-11,West,P017,1060.52,147.17,5
2025-11-08,South,P013,337.16,65.13,4
2025-11-11,North,P020,240.49,104.42,2
2025-11-08,North,P008,1063.58,110.19,7
2025-11-07,South,P013,1606.85,128.45,9
2025-11-10,South,P011,1118.24,96.47,9
2025-11-06,West,P003,912.65,161.63,4
2025-11-06,West,P007,378.69,70.69,4
2025-11-11,West,P014,1297.76,175.95,5
2025-11-06,South,P014,317.69,57.38,4
2025-11-07,East,P006,331.08,131.47,2
2025-11-11,East,P019,710.25,112.1,5
2025-11-08,South,P018,1549.74,148.12,9
2025-11-09,East,P010,1997.05,140.03,10
2025-11-06,West,P003,366.86,110.35,3
2025-11-11,East,P014,634.02,152.57,3
2025-11-11,South,P006,1406.2,173.04,7
2025-11-07,South,P004,650.18,61.95,9
2025-11-07,East,P019,143.63,114.97,1
2025-11-12,South,P014,637.98,138.42,4
2025-11-08,West,P003,500.54,57.8,7
2025-11-07,North,P010,998.89,97.2,9
2025-11-12,East,P005,389.51,103.22,3
2025-11-11,North,P001,1373.14,107.19,10
2025-11-10,South,P005,605.69,136.33,3
2025-11-09,East,P001,537.88,192.1,2
2025-11-07,South,P020,855.21,159.97,4
2025-11-06,North,P009,824.09,82.44,8
2025-11-12,South,P003,236.39,92.01,2
2025-11-07,West,P006,534.64,121.43,3
2025-11-09,West,P002,1520.88,132.77,9
2025-11-06,East,P015,1893.21,129.42,10
2025-11-08,East,P008,1055.36,112.64,8
2025-11-08,North,P015,1978.27,191.46,9
2025-11-09,East,P011,743.33,67.52,8
2025-11-07,South,P001,501.11,95.16,4
2025-11-12,North,P019,183.95,138.84,1
2025-11-10,North,P013,1318.44,183.5,5
